id;idAnalyse;temps;distance
1003;43;42.78;84.024612579763
1004;43;43.37;85.1002734731085
1005;43;44.23;86.6681859617138
1006;43;44.84;87.7803099361896
1007;43;45.78;89.4940747493163
1008;43;46.41;90.6426618049225
1009;43;47.23;92.1376481312671
1010;43;47.92;93.3956244302644
1011;43;48.8;95
1012;43;49.41;95.9651898734177
1013;43;50.21;97.2310126582279
1014;43;50.8;98.1645569620253
1015;43;55.38;108.264331210191
1016;43;55.96;109.187898089172
1017;43;56.84;110.589171974522
1018;43;57.4;111.480891719745
1019;43;58.26;112.850318471338
1020;43;58.87;113.821656050955
1021;43;59.67;115.108303249097
1022;43;60.21;116.083032490975
1023;43;61.05;117.599277978339
1024;43;61.64;118.664259927798
1025;43;62.48;120.180505415162
1026;43;63.09;121.281588447653
1027;43;63.9;122.743682310469
1028;43;64.61;124.025270758123
1029;43;65.51;125.619621342513
1030;43;66.06;126.566265060241
1031;43;66.9;128.012048192771
1032;43;67.44;128.94148020654
1033;43;68.39;130.576592082616
1034;43;68.92;131.488812392427
1035;43;69.82;133.037865748709
1036;43;70.37;133.984509466437
1037;43;71.31;135.602409638554
1038;43;71.89;136.600688468158
1039;43;72.87;138.28743545611
1040;43;73.42;139.234079173838
1041;43;74.36;140.851979345955
1042;43;74.95;141.867469879518
1043;43;75.89;143.485370051635
1044;43;76.51;144.552495697074
1045;43;77.41;146.019108280255
1046;43;78.06;147.054140127389
1047;43;78.85;148.312101910828
1048;43;83.47;158.197492163009
1049;43;83.98;158.996865203762
1050;43;84.89;160.423197492163
1051;43;85.41;161.238244514107
1052;43;86.32;162.664576802508
1053;43;86.88;163.542319749216
1057;43;87.71;164.843260188088
1058;43;88.27;165.827338129496
1059;43;89.02;167.176258992806
1060;43;89.55;168.129496402878
1061;43;90.4;169.658273381295
1062;43;90.96;170.665467625899
1063;43;91.81;172.194244604317
1064;43;92.36;173.18345323741
1065;43;93.27;174.820143884892
1066;43;93.82;175.762066045724
1067;43;94.61;177.099915325995
1068;43;95.18;178.065198983912
1069;43;96;179.453852667231
1070;43;96.59;180.45300592718
1071;43;97.4;181.824724809483
1072;43;98.05;182.925486875529
1073;43;98.86;184.297205757832
1074;43;99.5;185.381033022862
1075;43;100.28;186.701947502117
1076;43;100.88;187.718035563082
1077;43;101.65;189.022015241321
1078;43;102.31;190.139712108383
1079;43;102.96;191.240474174428
1080;43;103.6;192.324301439458
1081;43;104.41;193.696020321761
1082;43;104.97;194.644369178662
1083;43;105.73;195.968309859155
1084;43;106.32;197.007042253521
1085;43;107.09;198.362676056338
1086;43;107.73;199.489436619718
1087;44;5.67;14.2462311557789
1088;44;6.17;15.3846153846154
1089;44;6.83;16.6538461538462
1090;44;7.33;17.6153846153846
1091;44;8.04;18.9807692307692
1092;44;8.57;20
