id;idAnalyse;distanceDebut;tpsDebut;tpsDebutCycles;nbCycles;tpsFinCycles;distanceFin;tpsFin
564;94;55;32,89;34,92;3;39,93;65;39,93
565;94;65;39,93;39,93;4;46,58;75;46,58
566;94;75;46,58;46,58;9;60,26;95;60,26
567;94;105;66,1;67,49;4;73,18;115;73,18
568;94;115;73,18;73,18;5;80,08;125;80,08
569;94;125;80,08;80,08;9;94,38;145;94,38
570;94;155;100,46;101,32;4;107,56;165;107,56
571;94;165;107,56;107,56;5;114,67;175;114,67
572;94;175;114,67;114,67;9;129,35;195;129,35
573;95;5;-1;-1;-1;-1;15;6,55
574;95;15;6,55;6,74;5;12,32;25;12,32
575;95;25;12,32;12,32;10;24,03;45;24,03
576;95;55;29,53;34,09;2;35,87;65;35,87
577;95;65;35,87;35,87;5;41,97;75;41,97
578;95;75;41,97;41,97;11;54,74;95;54,74
579;95;105;60,7;64,72;3;67,26;115;67,26
580;95;115;67,26;67,26;6;73,47;125;73,47
581;95;125;73,47;73,47;12;86,59;145;86,59
582;95;155;92,66;96,8;3;99,16;165;99,16
583;95;165;99,16;99,16;6;105,73;175;105,73
584;95;175;105,73;105,73;12;119,55;195;119,55
585;96;5;-1;5,68;1;6,76;15;6,76
586;96;15;6,76;6,76;5;12,65;25;12,65
587;96;25;12,65;12,65;10;24,42;45;24,42
588;96;55;29,92;32,49;3;36,11;65;36,11
589;96;65;36,11;36,11;5;42,31;75;42,31
590;96;75;42,31;42,31;10;54,79;95;54,79
591;96;105;60,37;62,78;3;66,98;115;66,98
592;96;115;66,98;66,98;5;73,2;125;73,2
593;96;125;73,2;73,2;11;86,31;145;86,31
594;96;155;91,91;93,67;4;98,38;165;98,38
595;96;165;98,38;98,38;5;104,89;175;104,89
596;96;175;104,89;104,89;11;117,75;195;117,75
597;97;5;-1;5,76;1;6,8;15;6,8
598;97;15;6,8;6,8;5;12,53;25;12,53
599;97;25;12,53;12,53;10;24,79;45;24,79
600;97;55;30,35;32,27;4;36,87;65;36,87
601;97;65;36,87;36,87;5;42,81;75;42,81
602;97;75;42,81;42,81;10;54,8;95;54,8
603;97;105;60,95;62,83;4;67,54;115;67,54
604;97;115;67,54;67,54;6;73,95;125;73,95
605;97;125;73,95;73,95;11;86,76;145;86,76
606;97;155;93,27;94,52;5;100,11;165;100,11
607;97;165;100,11;100,11;6;106,9;175;106,9
608;97;175;106,9;106,9;12;121,1;195;121,1
609;98;5;-1;5,62;1;6,69;15;6,69
610;98;15;6,69;6,69;5;12,47;25;12,47
611;98;25;12,47;12,47;10;25;45;25
612;98;55;30,54;32,89;3;36,85;65;36,85
613;98;65;36,85;36,85;5;43,08;75;43,08
614;98;75;43,08;43,08;10;55,86;95;55,86
615;98;105;61,68;63,25;4;68,29;115;68,29
616;98;115;68,29;68,29;5;74,76;125;74,76
617;98;125;74,76;74,76;10;88,02;145;88,02
618;98;155;93,96;95,01;5;100,63;165;100,63
619;98;165;100,63;100,63;5;107,19;175;107,19
620;98;175;107,19;107,19;10;120,35;195;120,35
621;99;5;-1;6,55;1;8,25;15;8,25
622;99;15;8,25;8,25;4;15,69;25;15,69
623;99;25;15,69;15,69;8;31,42;45;31,42
624;99;55;37,56;41,81;2;45,92;65;45,92
625;99;65;45,92;45,92;4;54,05;75;54,05
626;99;75;54,05;54,05;8;70;95;70
627;99;105;76,9;80,67;3;85,53;115;85,53
628;99;115;85,53;85,53;5;93,35;125;93,35
629;99;125;93,35;93,35;9;109,57;145;109,57
630;99;155;116,76;120,11;3;125,27;165;125,27
631;99;165;125,27;125,27;5;133,57;175;133,57
632;99;175;133,57;133,57;11;150,55;195;150,55
633;100;5;-1;8;0;8,38;15;8,38
634;100;15;8,38;8,38;5;16,02;25;16,02
635;100;25;16,02;16,02;9;31,72;45;31,72
636;100;55;38,23;41,31;3;46,56;65;46,56
637;100;65;46,56;46,56;4;54,43;75;54,43
638;100;75;54,43;54,43;9;70,48;95;70,48
639;100;105;77,24;80,17;3;85,72;115;85,72
640;100;115;85,72;85,72;4;93,81;125;93,81
641;100;125;93,81;93,81;9;110,3;145;110,3
642;100;155;116,86;119,34;4;125,35;165;125,35
643;100;165;125,35;125,35;5;133,55;175;133,55
644;100;175;133,55;133,55;11;150,01;195;150,01
645;101;5;-1;7,11;0;7,45;15;7,45
646;101;15;7,45;7,45;4;14,19;25;14,19
647;101;25;14,19;14,19;8;28,39;45;28,39
648;101;55;33,76;38,26;2;41,8;65;41,8
649;101;65;41,8;41,8;4;48,89;75;48,89
650;101;75;48,89;48,89;8;64,18;95;64,18
651;101;105;69,72;73,93;2;77,71;115;77,71
652;101;115;77,71;77,71;4;84,65;125;84,65
653;101;125;84,65;84,65;8;98,76;145;98,76
654;101;155;104,97;108,99;2;112,51;165;112,51
655;101;165;112,51;112,51;5;119,67;175;119,67
656;101;175;119,67;119,67;9;133,8;195;133,8
657;102;5;-1;7,38;0;7,52;15;7,52
658;102;15;7,52;7,52;4;14,19;25;14,19
659;102;25;14,19;14,19;8;28,22;45;28,22
660;102;55;33,81;38,92;1;41,22;65;41,22
661;102;65;41,22;41,22;4;48,77;75;48,77
662;102;75;48,77;48,77;8;63,72;95;63,72
663;102;105;70;74,86;2;77,59;115;77,59
664;102;115;77,59;77,59;4;85,04;125;85,04
665;102;125;85,04;85,04;8;99,76;145;99,76
666;102;155;105,91;110,84;2;113,58;165;113,58
667;102;165;113,58;113,58;5;120,8;175;120,8
668;102;175;120,8;120,8;9;134,99;195;134,99
669;103;5;-1;-1;-1;-1;15;6,73
670;103;15;6,73;7,4;3;13,56;25;13,56
671;103;25;13,56;13,56;7;27,67;45;27,67
672;103;55;32,96;38,08;1;40,31;65;40,31
673;103;65;40,31;40,31;4;47,51;75;47,51
674;103;75;47,51;47,51;7;62,37;95;62,37
675;103;105;68,05;72,72;2;75,5;115;75,5
676;103;115;75,5;75,5;4;82,71;125;82,71
677;103;125;82,71;82,71;7;97,03;145;97,03
678;103;155;103,35;108,08;2;110,76;165;110,76
679;103;165;110,76;110,76;5;117,74;175;117,74
680;103;175;117,74;117,74;10;131,75;195;131,75
681;104;5;-1;6,79;1;7,68;15;7,68
682;104;15;7,68;7,68;4;14,79;25;14,79
683;104;25;14,79;14,79;8;28,81;45;28,81
684;104;55;34,88;39,36;2;42,44;65;42,44
685;104;65;42,44;42,44;4;49,89;75;49,89
686;104;75;49,89;49,89;9;64,66;95;64,66
687;104;105;70,14;74,78;2;78,37;115;78,37
688;104;115;78,37;78,37;4;85,87;125;85,87
689;104;125;85,87;85,87;9;100,96;145;100,96
690;104;155;106,96;111,41;2;115;165;115
691;104;165;115;115;5;122,31;175;122,31
692;104;175;122,31;122,31;11;137,27;195;137,27
693;105;5;-1;4,09;2;7,07;15;7,07
694;105;15;7,07;7,07;4;13,02;25;13,02
695;105;25;13,02;13,02;9;25,4;45;25,4
696;105;55;30,69;31,83;4;36,92;65;36,92
697;105;65;36,92;36,92;4;43,04;75;43,04
698;105;75;43,04;43,04;9;55,78;95;55,78
699;105;105;61,36;62,38;4;67,94;115;67,94
700;105;115;67,94;67,94;4;74,2;125;74,2
701;105;125;74,2;74,2;9;87,32;145;87,32
702;105;155;92,74;93,86;4;99,48;165;99,48
703;105;165;99,48;99,48;5;105,96;175;105,96
704;105;175;105,96;105,96;10;119,44;195;119,44
705;106;5;-1;5,72;1;7,06;15;7,06
706;106;15;7,06;7,06;4;13,04;25;13,04
707;106;25;13,04;13,04;8;25,46;45;25,46
708;106;55;30,65;32,62;3;37,24;65;37,24
709;106;65;37,24;37,24;4;43,62;75;43,62
710;106;75;43,62;43,62;8;56,5;95;56,5
711;106;105;62,11;63,76;3;68,7;115;68,7
712;106;115;68,7;68,7;4;75,16;125;75,16
713;106;125;75,16;75,16;9;88,51;145;88,51
714;106;155;93,99;95,68;4;100,6;165;100,6
715;106;165;100,6;100,6;5;107,09;175;107,09
716;106;175;107,09;107,09;10;120,4;195;120,4
717;107;5;-1;4,73;2;7,43;15;7,43
718;107;15;7,43;7,43;4;13,45;25;13,45
719;107;25;13,45;13,45;9;25,9;45;25,9
720;107;55;31,64;31,94;4;38,01;65;38,01
721;107;65;38,01;38,01;4;44,46;75;44,46
722;107;75;44,46;44,46;9;57,43;95;57,43
723;107;105;63,27;63,8;4;69,7;115;69,7
724;107;115;69,7;69,7;4;76,16;125;76,16
725;107;125;76,16;76,16;9;89,12;145;89,12
726;107;155;95,01;95,26;4;101,28;165;101,28
727;107;165;101,28;101,28;5;107,78;175;107,78
728;107;175;107,78;107,78;9;121,06;195;121,06
729;108;5;-1;5,18;1;6,62;15;6,62
730;108;15;6,62;6,62;4;12,19;25;12,19
731;108;25;12,19;12,19;9;23,9;45;23,9
732;108;55;28,96;29,76;4;35,15;65;35,15
733;108;65;35,15;35,15;4;41,35;75;41,35
734;108;75;41,35;41,35;9;53,82;95;53,82
735;108;105;59,28;60,01;4;65,71;115;65,71
736;108;115;65,71;65,71;5;71,89;125;71,89
737;108;125;71,89;71,89;9;84,82;145;84,82
738;108;155;90,38;91,13;4;96,82;165;96,82
739;108;165;96,82;96,82;5;103,37;175;103,37
740;108;175;103,37;103,37;10;116,65;195;116,65
741;109;5;-1;4,86;2;7,25;15;7,25
742;109;15;7,25;7,25;4;13,12;25;13,12
743;109;25;13,12;13,12;9;25,52;45;25,52
744;109;55;30,97;31,93;4;37,33;65;37,33
745;109;65;37,33;37,33;5;43,66;75;43,66
746;109;75;43,66;43,66;9;56,44;95;56,44
747;109;105;62,45;63,02;4;68,77;115;68,77
748;109;115;68,77;68,77;4;75,24;125;75,24
749;109;125;75,24;75,24;9;88,26;145;88,26
750;109;155;94,27;94,72;4;100,39;165;100,39
751;109;165;100,39;100,39;5;106,74;175;106,74
752;109;175;106,74;106,74;9;119,57;195;119,57
753;110;5;-1;5,07;2;7,12;15;7,12
754;110;15;7,12;7,12;4;13,12;25;13,12
755;110;25;13,12;13,12;8;25,58;45;25,58
756;110;55;31,08;31,56;4;37,5;65;37,5
757;110;65;37,5;37,5;4;43,9;75;43,9
758;110;75;43,9;43,9;8;56,84;95;56,84
759;110;105;62,82;62,82;4;69,23;115;69,23
760;110;115;69,23;69,23;4;75,88;125;75,88
761;110;125;75,88;75,88;9;89,02;145;89,02
762;110;155;94,94;95,24;4;101,2;165;101,2
763;110;165;101,2;101,2;5;107,56;175;107,56
764;110;175;107,56;107,56;10;120,3;195;120,3
765;111;5;-1;4,94;2;7,11;15;7,11
766;111;15;7,11;7,11;4;13,06;25;13,06
767;111;25;13,06;13,06;8;25,49;45;25,49
768;111;55;30,68;32,52;3;37,4;65;37,4
769;111;65;37,4;37,4;4;43,84;75;43,84
770;111;75;43,84;43,84;8;57,08;95;57,08
771;111;105;62,68;64,28;4;69,2;115;69,2
772;111;115;69,2;69,2;4;75,86;125;75,86
773;111;125;75,86;75,86;9;89,2;145;89,2
774;111;155;94,85;96,77;4;101,28;165;101,28
775;111;165;101,28;101,28;5;107,87;175;107,87
776;111;175;107,87;107,87;9;121,24;195;121,24
777;112;5;-1;5,2;1;5,8;15;5,8
778;112;15;5,8;5,8;4;10,84;25;10,84
779;112;25;10,84;10,84;1;23,01;45;21,16
780;112;55;25,54;27,81;3;31,26;65;31,26
781;112;65;31,26;31,26;4;36,8;75;36,8
782;112;75;36,8;36,8;9;48,15;95;48,15
783;113;5;-1;4,84;1;5,75;15;5,75
784;113;15;5,75;5,75;4;10,78;25;10,78
785;113;25;10,78;10,78;8;21,04;45;21,04
786;113;55;25,47;27,41;3;30,92;65;30,92
787;113;65;30,92;30,92;4;36,14;75;36,14
788;113;75;36,14;36,14;8;47,29;95;47,29
789;114;5;-1;4,77;1;5,79;15;5,79
790;114;15;5,79;5,79;4;10,63;25;10,63
791;114;25;10,63;10,63;9;20,77;45;20,77
792;114;55;24,91;27,3;3;30,31;65;30,31
793;114;65;30,31;30,31;4;35,57;75;35,57
794;114;75;35,57;35,57;9;46,25;95;46,25
795;115;5;-1;4,41;2;6,12;15;6,12
796;115;15;6,12;6,12;4;11,08;25;11,08
797;115;25;11,08;11,08;9;21,33;45;21,33
798;115;55;25,92;26,64;4;31,24;65;31,24
799;115;65;31,24;31,24;4;36,5;75;36,5
800;115;75;36,5;36,5;9;47,26;95;47,26
801;116;5;-1;4,64;1;5,92;15;5,92
802;116;15;5,92;5,92;4;10,97;25;10,97
803;116;25;10,97;10,97;8;21,42;45;21,42
804;116;55;25,75;27,42;3;31,43;65;31,43
805;116;65;31,43;31,43;4;36,79;75;36,79
806;116;75;36,79;36,79;8;48,05;95;48,05
807;117;5;-1;5,24;1;5,88;15;5,88
808;117;15;5,88;5,88;5;10,74;25;10,74
809;117;25;10,74;10,74;10;20,83;45;20,83
810;118;5;-1;4,89;1;5,62;15;5,62
811;118;15;5,62;5,62;5;10,5;25;10,5
812;118;25;10,5;10,5;10;20,78;45;20,78
813;119;5;-1;4,76;1;5,64;15;5,64
814;119;15;5,64;5,64;5;10,45;25;10,45
815;119;25;10,45;10,45;9;20,4;45;20,4
816;120;5;-1;4,48;1;5,79;15;5,79
817;120;15;5,79;5,79;5;10,66;25;10,66
818;120;25;10,66;10,66;10;20,7;45;20,7
819;121;5;-1;4,86;1;5,62;15;5,62
820;121;15;5,62;5,62;4;10,34;25;10,34
821;121;25;10,34;10,34;9;20,18;45;20,18
822;122;5;-1;6,76;1;7,5;15;7,5
823;122;15;7,5;7,5;6;13,36;25;13,36
824;122;25;13,36;13,36;11;25,77;45;25,77
825;123;5;-1;6,7;1;7,9;15;7,9
826;123;15;7,9;7,9;5;14,04;25;14,04
827;123;25;14,04;14,04;10;26,62;45;26,62
828;124;5;-1;6,03;1;7,12;15;7,12
829;124;15;7,12;7,12;5;12,75;25;12,75
830;124;25;12,75;12,75;10;24,57;45;24,57
831;124;55;29,43;31,78;3;35,85;65;35,85
832;124;65;35,85;35,85;5;41,88;75;41,88
833;124;75;41,88;41,88;10;54,25;95;54,25
834;125;5;-1;6,11;1;6,78;15;6,78
835;125;15;6,78;6,78;4;12,3;25;12,3
836;125;25;12,3;12,3;9;23,71;45;23,71
837;125;55;28,86;30,98;3;34,83;65;34,83
838;125;65;34,83;34,83;5;40,81;75;40,81
839;125;75;40,81;40,81;9;53,2;95;53,2
840;126;5;-1;4,19;3;7,1;15;7,1
841;126;15;7,1;7,1;5;12,86;25;12,86
842;126;25;12,86;12,86;10;24,82;45;24,82
843;126;55;30;31,5;4;36,42;65;36,42
844;126;65;36,42;36,42;5;42,4;75;42,4
845;126;75;42,4;42,4;10;54,77;95;54,77
846;127;5;-1;5,14;2;6,99;15;6,99
847;127;15;6,99;6,99;5;12,53;25;12,53
848;127;25;12,53;12,53;9;24,09;45;24,09
849;127;55;29,12;30,53;4;35,23;65;35,23
850;127;65;35,23;35,23;5;41,23;75;41,23
851;127;75;41,23;41,23;10;53,55;95;53,55
852;128;5;-1;5,18;2;6,99;15;6,99
853;128;15;6,99;6,99;4;12,64;25;12,64
854;128;25;12,64;12,64;9;24,38;45;24,38
855;128;55;29,9;30,41;4;35,83;65;35,83
856;128;65;35,83;35,83;5;41,63;75;41,63
857;128;75;41,63;41,63;9;53,61;95;53,61
858;129;5;-1;5,57;2;6,84;15;6,84
859;129;15;6,84;6,84;5;12,53;25;12,53
860;129;25;12,53;12,53;10;24,25;45;24,25
861;129;55;29,45;32,19;3;35,62;65;35,62
862;129;65;35,62;35,62;5;41,47;75;41,47
863;129;75;41,47;41,47;10;53,78;95;53,78
864;130;5;-1;6,56;0;6,88;15;6,88
865;130;15;6,88;6,88;5;13,3;25;13,3
866;130;25;13,3;13,3;10;26,2;45;26,2
867;130;55;31,55;35,45;2;38,49;65;38,49
868;130;65;38,49;38,49;5;45,14;75;45,14
869;130;75;45,14;45,14;11;58,75;95;58,75
870;131;5;-1;6,46;0;6,74;15;6,74
871;131;15;6,74;6,74;5;13,4;25;13,4
872;131;25;13,4;13,4;10;26,41;45;26,41
873;131;55;31,94;36,12;2;39,1;65;39,1
874;131;65;39,1;39,1;5;46,06;75;46,06
875;131;75;46,06;46,06;12;59,94;95;59,94
876;132;5;-1;6,7;0;7;15;7
877;132;15;7;7;5;13,88;25;13,88
878;132;25;13,88;13,88;9;27,59;45;27,59
879;132;55;32,92;37,49;2;40,26;65;40,26
880;132;65;40,26;40,26;5;47,02;75;47,02
881;132;75;47,02;47,02;10;61,24;95;61,24
882;133;5;-1;6,21;1;7,6;15;7,6
883;133;15;7,6;7,6;5;14,14;25;14,14
884;133;25;14,14;14,14;11;27,37;45;27,37
885;133;55;32,94;36,19;3;40,19;65;40,19
886;133;65;40,19;40,19;6;46,92;75;46,92
887;133;75;46,92;46,92;12;60,64;95;60,64
888;134;5;-1;6,4;0;6,87;15;6,87
889;134;15;6,87;6,87;6;13,31;25;13,31
890;134;25;13,31;13,31;11;26,45;45;26,45
891;134;55;31,62;36,21;2;38,92;65;38,92
892;134;65;38,92;38,92;5;45,8;75;45,8
893;134;75;45,8;45,8;11;59,83;95;59,83
894;135;5;-1;6,86;0;7,29;15;7,29
895;135;15;7,29;7,29;5;13,93;25;13,93
896;135;25;13,93;13,93;10;27,1;45;27,1
897;135;55;32,84;36,79;2;40,13;65;40,13
898;135;65;40,13;40,13;5;46,98;75;46,98
899;135;75;46,98;46,98;11;61,04;95;61,04
900;136;5;-1;7,92;0;8,46;15;8,46
901;136;15;8,46;8,46;6;15,94;25;15,94
902;136;25;15,94;15,94;11;30,94;45;30,94
903;136;55;36,99;40,13;4;45,09;65;45,09
904;136;65;45,09;45,09;6;52,96;75;52,96
905;136;75;52,96;52,96;11;68,36;95;68,36
906;137;5;-1;6,72;1;8,24;15;8,24
907;137;15;8,24;8,24;5;15,64;25;15,64
908;137;25;15,64;15,64;10;30,58;45;30,58
909;137;55;36,62;40,23;3;44,76;65;44,76
910;137;65;44,76;44,76;5;52,55;75;52,55
911;137;75;52,55;52,55;11;68,52;95;68,52
912;138;5;-1;-1;-1;-1;15;-1
913;138;15;-1;-1;-1;-1;25;-1
914;138;25;-1;-1;-1;-1;45;-1
915;138;55;-1;-1;-1;-1;65;-1
916;138;65;-1;-1;-1;-1;75;-1
917;138;75;-1;-1;-1;-1;95;-1
918;138;105;-1;-1;-1;-1;115;-1
919;138;115;-1;-1;-1;-1;125;-1
920;138;125;-1;-1;-1;-1;145;-1
921;138;155;-1;-1;-1;-1;165;-1
922;138;165;-1;-1;-1;-1;175;-1
923;138;175;-1;-1;-1;-1;195;-1
924;139;5;-1;-1;-1;-1;15;-1
925;139;15;-1;-1;-1;-1;25;-1
926;139;25;-1;-1;-1;-1;45;-1
927;139;55;-1;-1;-1;-1;65;-1
928;139;65;-1;-1;-1;-1;75;-1
929;139;75;-1;-1;-1;-1;95;-1
930;139;105;-1;-1;-1;-1;115;-1
931;139;115;-1;-1;-1;-1;125;-1
932;139;125;-1;-1;-1;-1;145;-1
933;139;155;-1;-1;-1;-1;165;-1
934;139;165;-1;-1;-1;-1;175;-1
935;139;175;-1;-1;-1;-1;195;-1
936;140;5;-1;-1;-1;-1;15;-1
937;140;15;-1;-1;-1;-1;25;-1
938;140;25;-1;-1;-1;-1;45;-1
939;140;55;-1;-1;-1;-1;65;-1
940;140;65;-1;-1;-1;-1;75;-1
941;140;75;-1;-1;-1;-1;95;-1
942;140;105;-1;-1;-1;-1;115;-1
943;140;115;-1;-1;-1;-1;125;-1
944;140;125;-1;-1;-1;-1;145;-1
945;140;155;-1;-1;-1;-1;165;-1
946;140;165;-1;-1;-1;-1;175;-1
947;140;175;-1;-1;-1;-1;195;-1
948;141;5;-1;-1;-1;-1;15;-1
949;141;15;-1;-1;-1;-1;25;-1
950;141;25;-1;-1;-1;-1;45;-1
951;141;55;-1;-1;-1;-1;65;-1
952;141;65;-1;-1;-1;-1;75;-1
953;141;75;-1;-1;-1;-1;95;-1
954;141;105;-1;-1;-1;-1;115;-1
955;141;115;-1;-1;-1;-1;125;-1
956;141;125;-1;-1;-1;-1;145;-1
957;141;155;-1;-1;-1;-1;165;-1
958;141;165;-1;-1;-1;-1;175;-1
959;141;175;-1;-1;-1;-1;195;-1
960;142;5;-1;-1;-1;-1;15;-1
961;142;15;-1;-1;-1;-1;25;-1
962;142;25;-1;-1;-1;-1;45;-1
963;142;55;-1;-1;-1;-1;65;-1
964;142;65;-1;-1;-1;-1;75;-1
965;142;75;-1;-1;-1;-1;95;-1
966;142;105;-1;-1;-1;-1;115;-1
967;142;115;-1;-1;-1;-1;125;-1
968;142;125;-1;-1;-1;-1;145;-1
969;142;155;-1;-1;-1;-1;165;-1
970;142;165;-1;-1;-1;-1;175;-1
971;142;175;-1;-1;-1;-1;195;-1
972;143;5;-1;-1;-1;-1;15;-1
973;143;15;-1;-1;-1;-1;25;-1
974;143;25;-1;-1;-1;-1;45;-1
975;143;55;-1;-1;-1;-1;65;-1
976;143;65;-1;-1;-1;-1;75;-1
977;143;75;-1;-1;-1;-1;95;-1
978;143;105;-1;-1;-1;-1;115;-1
979;143;115;-1;-1;-1;-1;125;-1
980;143;125;-1;-1;-1;-1;145;-1
981;143;155;-1;-1;-1;-1;165;-1
982;143;165;-1;-1;-1;-1;175;-1
983;143;175;-1;-1;-1;-1;195;-1
984;144;5;-1;6,06;0;6,39;15;6,39
985;144;15;6,39;6,39;5;11,83;25;11,83
986;144;25;11,83;11,83;10;23,07;45;23,07
987;144;55;28,74;32,26;3;35,16;65;35,16
988;144;65;35,16;35,16;5;40,96;75;40,96
989;144;75;40,96;40,96;10;52,82;95;52,82
990;145;5;-1;5,3;1;5,97;15;5,97
991;145;15;5,97;5,97;5;11,35;25;11,35
992;145;25;11,35;11,35;9;22,37;45;22,37
993;145;55;27,3;31,31;2;33,29;65;33,29
994;145;65;33,29;33,29;5;38,95;75;38,95
995;145;75;38,95;38,95;10;50,86;95;50,86
996;146;5;-1;5,37;1;6,67;15;6,67
997;146;15;6,67;6,67;5;12,26;25;12,26
998;146;25;12,26;12,26;11;23,95;45;23,95
999;146;55;28,98;31,33;4;35,38;65;35,38
1000;146;65;35,38;35,38;5;41,28;75;41,28
1001;146;75;41,28;41,28;11;53,22;95;53,22
1002;147;5;-1;5,62;1;6,2;15;6,2
1003;147;15;6,2;6,2;5;11,57;25;11,57
1004;147;25;11,57;11,57;11;22,8;45;22,8
1005;147;55;27,85;31,8;2;33,69;65;33,69
1006;147;65;33,69;33,69;6;39,64;75;39,64
1007;147;75;39,64;39,64;11;51,62;95;51,62
1008;148;5;-1;5,36;1;6;15;6
1009;148;15;6;6;5;11,42;25;11,42
1010;148;25;11,42;11,42;11;22,8;45;22,8
1011;148;55;27,78;30,73;3;33,86;65;33,86
1012;148;65;33,86;33,86;5;39,85;75;39,85
1013;148;75;39,85;39,85;10;51,72;95;51,72
1014;149;5;-1;5,17;1;6,18;15;6,18
1015;149;15;6,18;6,18;5;11,7;25;11,7
1016;149;25;11,7;11,7;10;22,89;45;22,89
1017;149;55;28,07;31,76;2;34,45;65;34,45
1018;149;65;34,45;34,45;5;40,09;75;40,09
1019;149;75;40,09;40,09;10;51,74;95;51,74
1020;150;5;-1;5,98;0;6,31;15;6,31
1021;150;15;6,31;6,31;4;11,78;25;11,78
1022;150;25;11,78;11,78;10;23,2;45;23,2
1023;150;55;28,11;32,28;2;34,27;65;34,27
1024;150;65;34,27;34,27;5;39,92;75;39,92
1025;150;75;39,92;39,92;10;51,71;95;51,71
1026;151;5;-1;5,1;1;5,72;15;5,72
1027;151;15;5,72;5,72;5;10,53;25;10,53
1028;151;25;10,53;10,53;10;20,4;45;20,4
1029;152;5;-1;5,03;1;5,65;15;5,65
1030;152;15;5,65;5,65;5;10,5;25;10,5
1031;152;25;10,5;10,5;10;20,82;45;20,82
1032;153;5;-1;4,67;1;5,39;15;5,39
1033;153;15;5,39;5,39;5;10,02;25;10,02
1034;153;25;10,02;10,02;10;20,04;45;20,04
1035;154;5;-1;4,59;1;5,65;15;5,65
1036;154;15;5,65;5,65;5;10,31;25;10,31
1037;154;25;10,31;10,31;10;20,13;45;20,13
1038;155;5;-1;4,42;1;5,72;15;5,72
1039;155;15;5,72;5,72;5;10,64;25;10,64
1040;155;25;10,64;10,64;10;20,74;45;20,74
1041;156;5;-1;6,96;1;7,94;15;7,94
1042;156;15;7,94;7,94;5;14,1;25;14,1
1043;156;25;14,1;14,1;10;26,76;45;26,76
1044;157;5;-1;7,06;0;7,37;15;7,37
1045;157;15;7,37;7,37;5;13,23;25;13,23
1046;157;25;13,23;13,23;10;25,18;45;25,18
1047;158;5;-1;-1;-1;-1;15;-1
1048;158;15;-1;-1;-1;-1;25;-1
1049;158;25;-1;-1;-1;-1;45;-1
1050;158;55;-1;-1;-1;-1;75;-1
1051;158;75;-1;-1;-1;-1;95;-1
1052;158;105;-1;-1;-1;-1;125;-1
1053;158;125;-1;-1;-1;-1;145;-1
1054;158;155;-1;-1;-1;-1;175;-1
1055;158;175;-1;-1;-1;-1;195;-1
1056;158;205;-1;-1;-1;-1;225;-1
1057;158;225;-1;-1;-1;-1;245;-1
1058;158;255;-1;-1;-1;-1;275;-1
1059;158;275;-1;-1;-1;-1;295;-1
1060;158;305;-1;-1;-1;-1;325;-1
1061;158;325;-1;-1;-1;-1;345;-1
1062;158;355;-1;-1;-1;-1;375;-1
1063;158;375;-1;-1;-1;-1;395;-1
1064;158;405;-1;-1;-1;-1;425;-1
1065;158;425;-1;-1;-1;-1;445;-1
1066;158;455;-1;-1;-1;-1;475;-1
1067;158;475;-1;-1;-1;-1;495;-1
1068;158;505;-1;-1;-1;-1;525;-1
1069;158;525;-1;-1;-1;-1;545;-1
1070;158;555;-1;-1;-1;-1;575;-1
1071;158;575;-1;-1;-1;-1;595;-1
1072;158;605;-1;-1;-1;-1;625;-1
1073;158;625;-1;-1;-1;-1;645;-1
1074;158;655;-1;-1;-1;-1;675;-1
1075;158;675;-1;-1;-1;-1;695;-1
1076;158;705;-1;-1;-1;-1;725;-1
1077;158;725;-1;-1;-1;-1;745;-1
1078;158;755;-1;-1;-1;-1;775;-1
1079;158;775;-1;-1;-1;-1;795;-1
1080;159;5;-1;-1;-1;-1;15;-1
1081;159;15;-1;-1;-1;-1;25;-1
1082;159;25;-1;-1;-1;-1;45;-1
1083;159;55;-1;-1;-1;-1;75;-1
1084;159;75;-1;-1;-1;-1;95;-1
1085;159;105;-1;-1;-1;-1;125;-1
1086;159;125;-1;-1;-1;-1;145;-1
1087;159;155;-1;-1;-1;-1;175;-1
1088;159;175;-1;-1;-1;-1;195;-1
1089;159;205;-1;-1;-1;-1;225;-1
1090;159;225;-1;-1;-1;-1;245;-1
1091;159;255;-1;-1;-1;-1;275;-1
1092;159;275;-1;-1;-1;-1;295;-1
1093;159;305;-1;-1;-1;-1;325;-1
1094;159;325;-1;-1;-1;-1;345;-1
1095;159;355;-1;-1;-1;-1;375;-1
1096;159;375;-1;-1;-1;-1;395;-1
1097;159;405;-1;-1;-1;-1;425;-1
1098;159;425;-1;-1;-1;-1;445;-1
1099;159;455;-1;-1;-1;-1;475;-1
1100;159;475;-1;-1;-1;-1;495;-1
1101;159;505;-1;-1;-1;-1;525;-1
1102;159;525;-1;-1;-1;-1;545;-1
1103;159;555;-1;-1;-1;-1;575;-1
1104;159;575;-1;-1;-1;-1;595;-1
1105;159;605;-1;-1;-1;-1;625;-1
1106;159;625;-1;-1;-1;-1;645;-1
1107;159;655;-1;-1;-1;-1;675;-1
1108;159;675;-1;-1;-1;-1;695;-1
1109;159;705;-1;-1;-1;-1;725;-1
1110;159;725;-1;-1;-1;-1;745;-1
1111;159;755;-1;-1;-1;-1;775;-1
1112;159;775;-1;-1;-1;-1;795;-1
1113;160;5;-1;-1;-1;-1;15;-1
1114;160;15;-1;-1;-1;-1;25;-1
