id;idAnalyse;distanceDebut;tpsDebut;tpsDebutCycles;nbCycles;tpsFinCycles;distanceFin;tpsFin
2935;365;55;27,45;28,45;3;33,18;65;33,18
2936;365;65;33,18;33,18;4;38,94;75;38,94
2937;365;75;38,94;38,94;8;50,39;95;50,39
2938;365;105;55,38;56,17;4;61,17;115;61,17
2939;365;115;61,17;61,17;4;67;125;67
2940;365;125;67;67;8;78,66;145;78,66
2941;365;155;83,71;84,61;4;89,84;165;89,84
2942;365;165;89,84;89,84;4;95,76;175;95,76
2943;365;175;95,76;95,76;9;107,66;195;107,66
2944;366;5;-1;-1;-1;-1;15;-1
2945;366;15;-1;-1;-1;-1;25;-1
2946;366;25;-1;-1;-1;-1;45;-1
2947;366;55;-1;-1;-1;-1;75;-1
2948;366;75;-1;-1;-1;-1;95;-1
2949;366;105;-1;-1;-1;-1;125;-1
2950;366;125;-1;-1;-1;-1;145;-1
2951;366;155;-1;-1;-1;-1;175;-1
2952;366;175;-1;-1;-1;-1;195;-1
2953;366;205;-1;-1;-1;-1;225;-1
2954;366;225;-1;-1;-1;-1;245;-1
2955;366;255;-1;-1;-1;-1;275;-1
2956;366;275;-1;-1;-1;-1;295;-1
2957;366;305;-1;-1;-1;-1;325;-1
2958;366;325;-1;-1;-1;-1;345;-1
2959;366;355;-1;-1;-1;-1;375;-1
2960;366;375;-1;-1;-1;-1;395;-1
2961;367;5;-1;-1;-1;-1;15;-1
2962;367;15;-1;-1;-1;-1;25;-1
2963;367;25;-1;-1;-1;-1;45;-1
2964;367;55;-1;-1;-1;-1;75;-1
2965;367;75;-1;-1;-1;-1;95;-1
2966;367;105;-1;-1;-1;-1;125;-1
2967;367;125;-1;-1;-1;-1;145;-1
2968;367;155;-1;-1;-1;-1;175;-1
2969;367;175;-1;-1;-1;-1;195;-1
2970;367;205;-1;-1;-1;-1;225;-1
2971;367;225;-1;-1;-1;-1;245;-1
2972;367;255;-1;-1;-1;-1;275;-1
2973;367;275;-1;-1;-1;-1;295;-1
2974;367;305;-1;-1;-1;-1;325;-1
2975;367;325;-1;-1;-1;-1;345;-1
2976;367;355;-1;-1;-1;-1;375;-1
2977;367;375;-1;-1;-1;-1;395;-1
2978;368;5;-1;-1;-1;-1;15;-1
2979;368;15;-1;-1;-1;-1;25;-1
2980;368;25;-1;-1;-1;-1;45;-1
2981;368;55;-1;-1;-1;-1;75;-1
2982;368;75;-1;-1;-1;-1;95;-1
2983;368;105;-1;-1;-1;-1;125;-1
2984;368;125;-1;-1;-1;-1;145;-1
2985;368;155;-1;-1;-1;-1;175;-1
2986;368;175;-1;-1;-1;-1;195;-1
2987;368;205;-1;-1;-1;-1;225;-1
2988;368;225;-1;-1;-1;-1;245;-1
2989;368;255;-1;-1;-1;-1;275;-1
2990;368;275;-1;-1;-1;-1;295;-1
2991;368;305;-1;-1;-1;-1;325;-1
2992;368;325;-1;-1;-1;-1;345;-1
2993;368;355;-1;-1;-1;-1;375;-1
2994;368;375;-1;-1;-1;-1;395;-1
2995;369;5;-1;-1;-1;-1;15;-1
2996;369;15;-1;-1;-1;-1;25;-1
2997;369;25;-1;-1;-1;-1;45;-1
2998;369;55;-1;-1;-1;-1;75;-1
2999;369;75;-1;-1;-1;-1;95;-1
3000;369;105;-1;-1;-1;-1;125;-1
3001;369;125;-1;-1;-1;-1;145;-1
3002;369;155;-1;-1;-1;-1;175;-1
3003;369;175;-1;-1;-1;-1;195;-1
3004;369;205;-1;-1;-1;-1;225;-1
3005;369;225;-1;-1;-1;-1;245;-1
3006;369;255;-1;-1;-1;-1;275;-1
3007;369;275;-1;-1;-1;-1;295;-1
3008;369;305;-1;-1;-1;-1;325;-1
3009;369;325;-1;-1;-1;-1;345;-1
3010;369;355;-1;-1;-1;-1;375;-1
3011;369;375;-1;-1;-1;-1;395;-1
3012;370;5;-1;5,66;2;7,73;15;7,73
3013;370;15;7,73;7,73;6;13,93;25;13,93
3014;370;25;13,93;13,93;12;26,43;45;26,43
3015;370;55;33,21;34,33;12;46,85;75;46,85
3016;370;75;46,85;46,85;13;60,47;95;60,47
3017;370;105;66,78;70,06;8;83,23;125;83,23
3018;370;125;83,23;83,23;9;99,38;145;99,38
3019;370;155;105,61;108,36;8;122,07;175;122,07
3020;370;175;122,07;122,07;9;138,15;195;138,15
3021;370;205;145,24;148,15;9;163,07;225;163,07
3022;370;225;163,07;163,07;9;180,24;245;180,24
3023;370;255;187,62;190,92;9;205,67;275;205,67
3024;370;275;205,67;205,67;11;223,41;295;223,41
3025;370;305;230,73;230,83;10;244,05;325;244,05
3026;370;325;244,05;244,05;10;257,71;345;257,71
3027;370;355;264;264,26;10;277,19;375;277,19
3028;370;375;277,19;277,19;10;290,58;395;290,58
3029;371;5;-1;6,28;0;6,81;15;6,81
3030;371;15;6,81;6,81;5;13,04;25;13,04
3031;371;25;13,04;13,04;11;26;45;26
3032;371;55;32,11;35,8;8;46,11;75;46,11
3033;371;75;46,11;46,11;11;59,8;95;59,8
3034;371;105;66;68,89;8;80,58;125;80,58
3035;371;125;80,58;80,58;10;95,18;145;95,18
3036;371;155;101,07;103,08;8;115,98;175;115,98
3037;371;175;115,98;115,98;10;131,06;195;131,06
3038;371;205;137,36;139,81;9;154,48;225;154,48
3039;371;225;154,48;154,48;11;171,88;245;171,88
3040;371;255;178,89;181,99;9;196,32;275;196,32
3041;371;275;196,32;196,32;11;213,6;295;213,6
3042;371;305;221,25;221,25;9;233,95;325;233,95
3043;371;325;233,95;233,95;9;246,94;345;246,94
3044;371;355;253,3;253,3;9;266,55;375;266,55
3045;371;375;266,55;266,55;9;279,8;395;279,8
3082;375;5;-1;5,87;0;6,3;15;6,3
3083;375;15;6,3;6,3;5;11,96;25;11,96
3084;375;25;11,96;11,96;10;23,52;45;23,52
3085;375;55;28,94;32,2;2;35,97;65;35,97
3086;375;65;35,97;35,97;4;43;75;43
3087;375;75;43;43;8;56,89;95;56,89
3088;375;105;62,43;66,16;3;69,97;115;69,97
3089;375;115;69,97;69,97;5;77,09;125;77,09
3090;375;125;77,09;77,09;10;91,08;145;91,08
3091;375;155;97,41;99,28;3;103,34;165;103,34
3092;375;165;103,34;103,34;4;109,07;175;109,07
3093;375;175;109,07;109,07;9;120,67;195;120,67
3094;376;5;-1;5,54;0;5,98;15;5,98
3095;376;15;5,98;5,98;5;11,23;25;11,23
3096;376;25;11,23;11,23;10;22,44;45;22,44
3097;376;55;27,88;30,46;3;33,99;65;33,99
3098;376;65;33,99;33,99;4;40,08;75;40,08
3099;376;75;40,08;40,08;8;52,5;95;52,5
3100;376;105;57,44;62,36;1;65,4;115;65,4
3101;376;115;65,4;65,4;4;72,81;125;72,81
3102;376;125;72,81;72,81;9;87,83;145;87,83
3103;376;155;94,96;95,68;4;100,51;165;100,51
3104;376;165;100,51;100,51;4;106,32;175;106,32
3105;376;175;106,32;106,32;8;117,85;195;117,85
3106;377;5;-1;4,8;1;6,34;15;6,34
3107;377;15;6,34;6,34;5;11,81;25;11,81
3108;377;25;11,81;11,81;9;22,69;45;22,69
3109;377;55;28,29;30,51;4;34,78;65;34,78
3110;377;65;34,78;34,78;4;40,95;75;40,95
3111;377;75;40,95;40,95;9;54,1;95;54,1
3112;377;105;59,58;62,35;4;67,18;115;67,18
3113;377;115;67,18;67,18;5;74,47;125;74,47
3114;377;125;74,47;74,47;10;89,67;145;89,67
3115;377;155;96,26;97,27;4;102,17;165;102,17
3116;377;165;102,17;102,17;5;107,9;175;107,9
3117;377;175;107,9;107,9;9;120,04;195;120,04
3118;378;5;-1;-1;-1;-1;15;6,05
3119;378;15;6,05;6,32;5;11,76;25;11,76
3120;378;25;11,76;11,76;10;23,34;45;23,34
3121;378;55;28,91;32,76;2;34,94;65;34,94
3122;378;65;34,94;34,94;4;41,1;75;41,1
3123;378;75;41,1;41,1;9;53,9;95;53,9
3124;378;105;59,27;63,2;2;66,7;115;66,7
3125;378;115;66,7;66,7;4;73,79;125;73,79
3126;378;125;73,79;73,79;9;88,61;145;88,61
3127;378;155;94,58;96,19;3;100,56;165;100,56
3128;378;165;100,56;100,56;4;106,44;175;106,44
3129;378;175;106,44;106,44;9;118,62;195;118,62
3130;379;5;-1;5,88;0;6,34;15;6,34
3131;379;15;6,34;6,34;5;11,88;25;11,88
3132;379;25;11,88;11,88;10;23,33;45;23,33
3133;379;55;28,89;31,86;2;35,55;65;35,55
3134;379;65;35,55;35,55;4;42,4;75;42,4
3135;379;75;42,4;42,4;8;56,26;95;56,26
3136;379;105;62,02;65,46;3;69,48;115;69,48
3137;379;115;69,48;69,48;5;76,64;125;76,64
3138;379;125;76,64;76,64;10;90,69;145;90,69
3139;379;155;96,97;98,75;3;102,88;165;102,88
3140;379;165;102,88;102,88;4;108,72;175;108,72
3141;379;175;108,72;108,72;9;120,53;195;120,53
3142;380;5;-1;6,67;1;7,49;15;7,49
3143;380;15;7,49;7,49;4;13,38;25;13,38
3144;380;25;13,38;13,38;9;25,62;45;25,62
3145;380;55;30,61;33,72;2;37,44;65;37,44
3146;380;65;37,44;37,44;4;44,05;75;44,05
3147;380;75;44,05;44,05;8;57,08;95;57,08
3148;380;105;62,29;64,97;3;69,4;115;69,4
3149;380;115;69,4;69,4;4;75,92;125;75,92
3150;380;125;75,92;75,92;8;89,37;145;89,37
3151;380;155;94,77;97,51;3;101,84;165;101,84
3152;380;165;101,84;101,84;4;108,59;175;108,59
3153;380;175;108,59;108,59;9;122,13;195;122,13
3154;381;5;-1;4,4;2;6,56;15;6,56
3155;381;15;6,56;6,56;4;12,37;25;12,37
3156;381;25;12,37;12,37;7;24,39;45;24,39
3157;381;55;29,38;30,42;7;41,53;75;41,53
3158;381;75;41,53;41,53;8;53,74;95;53,74
3159;381;105;59,11;59,77;7;71,17;125;71,17
3160;381;125;71,17;71,17;7;83,52;145;83,52
3161;381;155;89,11;89,63;8;101,53;175;101,53
3162;381;175;101,53;101,53;8;113,95;195;113,95
3163;381;205;119,42;119,63;8;131,43;225;131,43
3164;381;225;131,43;131,43;8;143,83;245;143,83
3165;381;255;149,37;149,62;8;161,47;275;161,47
3166;381;275;161,47;161,47;8;173,66;295;173,66
3167;381;305;179,11;179,33;8;190,83;325;190,83
3168;381;325;190,83;190,83;8;202,61;345;202,61
3169;381;355;207,86;208,05;8;219,6;375;219,6
3170;381;375;219,6;219,6;8;231,25;395;231,25
3171;382;5;-1;5,63;0;6,16;15;6,16
3172;382;15;6,16;6,16;4;11,54;25;11,54
3173;382;25;11,54;11,54;7;22,85;45;22,85
3174;382;55;28,15;28,63;7;39,81;75;39,81
3175;382;75;39,81;39,81;7;51,61;95;51,61
3176;382;105;56,89;57,29;7;68,92;125;68,92
3177;382;125;68,92;68,92;7;81,2;145;81,2
3178;382;155;86,77;87,16;7;98,58;175;98,58
3179;382;175;98,58;98,58;7;111,1;195;111,1
3180;382;205;116,47;116,83;7;128,51;225;128,51
3181;382;225;128,51;128,51;8;140,57;245;140,57
3182;382;255;145,79;146,23;7;157,39;275;157,39
3183;382;275;157,39;157,39;8;169,3;295;169,3
3184;382;305;174,54;174,75;8;186,09;325;186,09
3185;382;325;186,09;186,09;8;198,04;345;198,04
3186;382;355;203,39;203,49;8;215,3;375;215,3
3187;382;375;215,3;215,3;8;227,35;395;227,35
3188;383;5;-1;5,37;1;6,18;15;6,18
3189;383;15;6,18;6,18;4;11,62;25;11,62
3190;383;25;11,62;11,62;7;23,01;45;23,01
3191;383;55;28,17;29,73;6;40,32;75;40,32
3192;383;75;40,32;40,32;7;52,25;95;52,25
3193;383;105;57,32;59,03;6;69,61;125;69,61
3194;383;125;69,61;69,61;7;81,87;145;81,87
3195;383;155;87,12;88,56;6;99,34;175;99,34
3196;383;175;99,34;99,34;7;111,57;195;111,57
3197;383;205;116,67;118,15;6;128,92;225;128,92
3198;383;225;128,92;128,92;7;141,28;245;141,28
3199;383;255;146,47;148,1;6;158,84;275;158,84
3200;383;275;158,84;158,84;7;170,94;295;170,94
3201;383;305;176;177,31;7;187,93;325;187,93
3202;383;325;187,93;187,93;8;199,62;345;199,62
3203;383;355;204,77;206,06;7;216,28;375;216,28
3204;383;375;216,28;216,28;8;227,38;395;227,38
3205;384;5;-1;5,42;0;5,91;15;5,91
3206;384;15;5,91;5,91;3;11,57;25;11,57
3207;384;25;11,57;11,57;7;23,47;45;23,47
3208;384;55;28,58;31,61;5;40,85;75;40,85
3209;384;75;40,85;40,85;7;53,2;95;53,2
3210;384;105;57,96;60,89;5;70,21;125;70,21
3211;384;125;70,21;70,21;7;82,53;145;82,53
3212;384;155;87,51;90,02;6;99,87;175;99,87
3213;384;175;99,87;99,87;7;112,17;195;112,17
3214;384;205;117,07;119,57;6;129,21;225;129,21
3215;384;225;129,21;129,21;7;141,67;245;141,67
3216;384;255;146,75;148,86;6;159,01;275;159,01
3217;384;275;159,01;159,01;7;171,08;295;171,08
3218;384;305;176,03;178,54;6;187,98;325;187,98
3219;384;325;187,98;187,98;7;199,99;345;199,99
3220;384;355;204,89;206,92;7;216,54;375;216,54
3221;384;375;216,54;216,54;9;228,01;395;228,01
3222;385;5;-1;5,26;1;6,14;15;6,14
3223;385;15;6,14;6,14;3;11,7;25;11,7
3224;385;25;11,7;11,7;7;23,49;45;23,49
3225;385;55;28,43;30,2;6;40,76;75;40,76
3226;385;75;40,76;40,76;7;52,92;95;52,92
3227;385;105;57,82;59,72;6;70,32;125;70,32
3228;385;125;70,32;70,32;7;82,49;145;82,49
3229;385;155;87,52;89,23;6;100;175;100
3230;385;175;100;100;7;112,51;195;112,51
3231;385;205;117,56;118,58;6;129,97;225;129,97
3232;385;225;129,97;129,97;7;142,43;245;142,43
3233;385;255;147,65;148,59;6;160;275;160
3234;385;275;160;160;7;172,32;295;172,32
3235;385;305;177,66;178,48;7;189,84;325;189,84
3236;385;325;189,84;189,84;7;202,05;345;202,05
3237;385;355;207,5;208,09;7;219,32;375;219,32
3238;385;375;219,32;219,32;8;230,84;395;230,84
3239;386;5;-1;5,73;1;6,55;15;6,55
3240;386;15;6,55;6,55;5;12,46;25;12,46
3241;386;25;12,46;12,46;9;24,88;45;24,88
3242;386;55;30,25;33,07;8;43,58;75;43,58
3243;386;75;43,58;43,58;9;56,34;95;56,34
3244;386;105;62,52;64,84;6;76,32;125;76,32
3245;386;125;76,32;76,32;7;90,7;145;90,7
3246;386;155;96,41;98,78;6;111,04;175;111,04
3247;386;175;111,04;111,04;7;125,44;195;125,44
3248;386;205;131,77;135,9;6;147,27;225;147,27
3249;386;225;147,27;147,27;7;162,51;245;162,51
3250;386;255;169,08;173,13;6;184,78;275;184,78
3251;386;275;184,78;184,78;7;199,77;295;199,77
3252;386;305;206,73;207,43;7;218,32;325;218,32
3253;386;325;218,32;218,32;8;230,36;345;230,36
3254;386;355;235,92;236,6;7;248,28;375;248,28
3255;386;375;248,28;248,28;8;261,31;395;261,31
3256;387;5;-1;5,86;1;6,52;15;6,52
3257;387;15;6,52;6,52;5;12,39;25;12,39
3258;387;25;12,39;12,39;9;24,12;45;24,12
3259;387;55;29,93;32,93;8;43,26;75;43,26
3260;387;75;43,26;43,26;10;56,28;95;56,28
3261;387;105;61,95;65,25;7;76,16;125;76,16
3262;387;125;76,16;76,16;9;90,05;145;90,05
3263;387;155;95,46;98,81;7;110,04;175;110,04
3264;387;175;110,04;110,04;8;124,28;195;124,28
3265;387;205;129,9;134,1;6;145,02;225;145,02
3266;387;225;145,02;145,02;8;159,9;245;159,9
3267;387;255;165,77;170,48;6;181,02;275;181,02
3268;387;275;181,02;181,02;9;195,56;295;195,56
3269;387;305;202,02;203,59;8;214,42;325;214,42
3270;387;325;214,42;214,42;8;226,7;345;226,7
3271;387;355;232,09;233,55;8;244,6;375;244,6
3272;387;375;244,6;244,6;9;257,06;395;257,06
3273;388;5;-1;5,74;1;6,38;15;6,38
3274;388;15;6,38;6,38;4;11,98;25;11,98
3275;388;25;11,98;11,98;9;23,74;45;23,74
3276;388;55;29,34;32,39;7;42,1;75;42,1
3277;388;75;42,1;42,1;9;54,42;95;54,42
3278;388;105;60,04;62,84;6;73,41;125;73,41
3279;388;125;73,41;73,41;8;87,07;145;87,07
3280;388;155;92,4;95,29;7;106,26;175;106,26
3281;388;175;106,26;106,26;9;120,26;195;120,26
3282;388;205;125,79;130,37;6;140,95;225;140,95
3283;388;225;140,95;140,95;8;155,94;245;155,94
3284;388;255;161,84;166,1;6;177,15;275;177,15
3285;388;275;177,15;177,15;9;192,34;295;192,34
3286;388;305;198,74;199,69;7;210,92;325;210,92
3287;388;325;210,92;210,92;9;223,42;345;223,42
3288;388;355;228,89;229,78;9;240,75;375;240,75
3289;388;375;240,75;240,75;9;252,55;395;252,55
3290;389;5;-1;5,83;0;6,28;15;6,28
3291;389;15;6,28;6,28;5;12,1;25;12,1
3292;389;25;12,1;12,1;9;23,85;45;23,85
3293;389;55;29,88;32,26;8;42,94;75;42,94
3294;389;75;42,94;42,94;9;55,35;95;55,35
3295;389;105;61,49;63,8;7;74,75;125;74,75
3296;389;125;74,75;74,75;9;88,45;145;88,45
3297;389;155;93,51;96,18;7;107,13;175;107,13
3298;389;175;107,13;107,13;8;120,82;195;120,82
3299;389;205;126,93;129,7;7;142,28;225;142,28
3300;389;225;142,28;142,28;9;157,58;245;157,58
3301;389;255;164,56;167,69;7;180,17;275;180,17
3302;389;275;180,17;180,17;9;195,82;295;195,82
3303;389;305;202,52;203,96;8;214,64;325;214,64
3304;389;325;214,64;214,64;9;226,91;345;226,91
3305;389;355;232,26;233,61;8;244,31;375;244,31
3306;389;375;244,31;244,31;9;256,31;395;256,31
3307;390;5;-1;6,28;0;6,28;15;6,28
3308;390;15;6,28;6,28;5;12,12;25;12,12
3309;390;25;12,12;12,12;10;24,13;45;24,13
3310;390;55;29,95;32,85;8;42,31;75;42,31
3311;390;75;42,31;42,31;10;54,72;95;54,72
3312;390;105;60,35;64,11;6;73,72;125;73,72
3313;390;125;73,72;73,72;8;87,45;145;87,45
3314;390;155;92,72;96,09;6;106,56;175;106,56
3315;390;175;106,56;106,56;8;120,43;195;120,43
3316;390;205;125,96;130,24;6;140,48;225;140,48
3317;390;225;140,48;140,48;8;154,85;245;154,85
3318;390;255;161,24;165,36;6;176,16;275;176,16
3319;390;275;176,16;176,16;9;191,31;295;191,31
3320;390;305;197,71;199,23;7;209,83;325;209,83
3321;390;325;209,83;209,83;8;222,11;345;222,11
3322;390;355;227,25;229,53;7;240;375;240
3323;390;375;240;240;9;252,62;395;252,62
3324;391;5;-1;6,08;1;6,73;15;6,73
3325;391;15;6,73;6,73;5;12,66;25;12,66
3326;391;25;12,66;12,66;10;24,68;45;24,68
3327;391;55;30,54;33,03;9;43,62;75;43,62
3328;391;75;43,62;43,62;11;56,87;95;56,87
3329;391;105;62,36;64,9;7;76,67;125;76,67
3330;391;125;76,67;76,67;9;91,28;145;91,28
3331;391;155;96,69;99,97;7;111,06;175;111,06
3332;391;175;111,06;111,06;9;125,44;195;125,44
3333;391;205;131,13;134,19;8;147,26;225;147,26
3334;391;225;147,26;147,26;10;163,03;245;163,03
3335;391;255;169,63;173,01;8;185,72;275;185,72
3336;391;275;185,72;185,72;10;201,97;295;201,97
3337;391;305;208,28;210,17;8;221,14;325;221,14
3338;391;325;221,14;221,14;9;234,24;345;234,24
3339;391;355;239,54;240,87;9;252,32;375;252,32
3340;391;375;252,32;252,32;10;265,2;395;265,2
3341;392;5;-1;5,15;1;6,34;15;6,34
3342;392;15;6,34;6,34;5;12,07;25;12,07
3343;392;25;12,07;12,07;9;23,85;45;23,85
3344;392;55;29,75;32,3;8;42,52;75;42,52
3345;392;75;42,52;42,52;10;55,45;95;55,45
3346;392;105;61,07;63,02;7;74,83;125;74,83
3347;392;125;74,83;74,83;8;89,06;145;89,06
3348;392;155;94,59;95,93;7;108,72;175;108,72
3349;392;175;108,72;108,72;8;123,01;195;123,01
3350;392;205;129,23;131,75;7;144,89;225;144,89
3351;392;225;144,89;144,89;9;160,22;245;160,22
3352;392;255;167,02;169,7;8;183,01;275;183,01
3353;392;275;183,01;183,01;9;199,2;295;199,2
3354;392;305;206;206,06;7;218,74;325;218,74
3355;392;325;218,74;218,74;7;232,21;345;232,21
3356;392;355;238,06;238,3;7;250,56;375;250,56
3357;392;375;250,56;250,56;8;263,14;395;263,14
3358;393;5;-1;5,29;2;7,74;15;7,74
3359;393;15;7,74;7,74;6;14,27;25;14,27
3360;393;25;14,27;14,27;12;28,01;45;28,01
3361;393;55;34,74;36,64;11;49,78;75;49,78
3362;393;75;49,78;49,78;12;64,34;95;64,34
3363;393;105;71,23;72,74;9;87,13;125;87,13
3364;393;125;87,13;87,13;10;103,02;145;103,02
3365;393;155;109,56;111,08;9;125,19;175;125,19
3366;393;175;125,19;125,19;10;140,93;195;140,93
3367;393;205;147,61;151,31;8;165,23;225;165,23
3368;393;225;165,23;165,23;10;183,42;245;183,42
3369;393;255;190,96;194,62;8;209,05;275;209,05
3370;393;275;209,05;209,05;10;227,26;295;227,26
3371;393;305;235,17;235,84;9;248,59;325;248,59
3372;393;325;248,59;248,59;10;262,45;345;262,45
3373;393;355;268,95;269,42;10;282,21;375;282,21
3374;393;375;282,21;282,21;10;295,48;395;295,48
3375;394;5;-1;5,61;2;7,56;15;7,56
3376;394;15;7,56;7,56;6;14,32;25;14,32
3377;394;25;14,32;14,32;11;28,23;45;28,23
3378;394;55;35,16;36,59;10;50,27;75;50,27
3379;394;75;50,27;50,27;11;65,16;95;65,16
3380;394;105;72,83;73,95;8;88,62;125;88,62
3381;394;125;88,62;88,62;9;105;145;105
3382;394;155;111,62;112,42;9;127,48;175;127,48
3383;394;175;127,48;127,48;9;143,51;195;143,51
3384;394;205;149,97;152,04;9;168,73;225;168,73
3385;394;225;168,73;168,73;11;186,48;245;186,48
3386;394;255;194,08;196,7;10;212,08;275;212,08
3387;394;275;212,08;212,08;11;229,92;295;229,92
3388;394;305;237,69;237,69;11;250,7;325;250,7
3389;394;325;250,7;250,7;11;264,01;345;264,01
3390;394;355;270,38;270,38;11;283,58;375;283,58
3391;394;375;283,58;283,58;11;296,65;395;296,65
3392;395;5;-1;5,44;2;7,65;15;7,65
3393;395;15;7,65;7,65;5;14,21;25;14,21
3394;395;25;14,21;14,21;11;28,1;45;28,1
3395;395;55;34,67;36,85;10;49,39;75;49,39
3396;395;75;49,39;49,39;11;64,2;95;64,2
3397;395;105;71,15;73,01;9;87,55;125;87,55
3398;395;125;87,55;87,55;10;104,58;145;104,58
3399;395;155;111,25;112,45;9;127,37;175;127,37
3400;395;175;127,37;127,37;9;143,91;195;143,91
3401;395;205;151,29;153,72;9;168,92;225;168,92
3402;395;225;168,92;168,92;10;187,4;245;187,4
3403;395;255;194,65;197,47;9;212,55;275;212,55
3404;395;275;212,55;212,55;11;231,39;295;231,39
3405;395;305;239,17;239,33;10;252,68;325;252,68
3406;395;325;252,68;252,68;10;267,07;345;267,07
3407;395;355;273,33;273,69;10;287,41;375;287,41
3408;395;375;287,41;287,41;10;301,69;395;301,69
3409;396;5;-1;4,04;2;6,05;15;6,05
3410;396;15;6,05;6,05;4;10,95;25;10,95
3411;396;25;10,95;10,95;8;21,58;45;21,58
3412;396;55;26,32;27,29;4;31,64;65;31,64
3413;396;65;31,64;31,64;4;36,96;75;36,96
3414;396;75;36,96;36,96;9;47,76;95;47,76
