id;idAnalyse;temps;distance
645;23;115,62;184,5576505
646;23;116,4;185,688905
647;23;117,19;186,8346628
648;23;118,05;188,0819434
649;23;118,82;189,1986947
650;23;119,59;190,315446
651;23;120,43;191,5337201
652;23;121,23;192,6939811
653;23;122,01;193,8252357
654;23;123,02;195,2710027
655;23;123,76;196,2737127
656;23;124,62;197,4390244
657;23;125,42;198,5230352
658;23;126,16;199,5257453
659;23;131,99;208,8007864
660;23;133,99;211,4220183
661;23;135,86;213,8728702
662;23;137,54;216,0747051
663;23;139,32;218,4076016
664;23;141,16;220,819135
665;23;142,66;222,785059
667;23;144,32;224,9606815
668;23;146,22;227,5598905
669;23;147,89;229,8459959
670;23;149,55;232,118412
671;23;151,19;234,3634497
672;23;152,9;236,7043121
673;23;154,44;238,8124572
674;23;156,11;241,0985626
675;23;157,75;243,3436003
676;23;159,24;245,3526448
677;23;161,15;247,7581864
678;23;168,06;258,6845593
679;23;169,58;260,6991385
680;23;171,19;262,833002
681;23;172,88;265,072896
682;23;174,53;267,2597747
683;23;176,07;269,3008615
684;23;177,64;271,3817097
685;23;179,18;273,4227966
686;23;181,12;276,0211028
687;23;182,84;278,3628319
688;23;184,44;280,5411845
689;23;185,98;282,6378489
690;23;187,66;284,9251191
691;23;189,25;287,089857
692;23;190,91;289,3498979
693;23;192,42;291,4057182
694;23;194,07;293,6521443
695;23;195,76;295,9485095
696;23;197,33;298,0758808
697;23;203,06;308,0901961
698;23;203,81;309,2666667
699;23;204,61;310,5215686
700;23;205,41;311,7764706
701;23;206,15;312,9372549
702;23;206,96;314,2078431
703;23;207,81;315,5411765
704;23;208,59;316,7647059
705;23;209,33;317,9254902
706;23;210,15;319,2117647
707;23;210,96;320,4823529
708;23;211,79;321,7843137
709;23;212,54;322,9607843
710;23;213,38;324,2784314
711;23;214,16;325,5132318
712;23;214,99;326,8444266
713;23;215,73;328,0312751
714;23;216,59;329,4105854
715;23;217,29;330,5332799
716;23;218,11;331,8484362
717;23;218,89;333,0994387
718;23;219,71;334,414595
719;23;220,48;335,6495589
720;23;221,36;337,0609463
721;23;222,14;338,3119487
722;23;222,94;339,5950281
723;23;223,67;340,765838
724;23;224,66;342,3536488
725;23;225,4;343,5404972
726;23;226,26;344,9198075
727;23;226,94;345,8035714
728;23;227,88;347,002551
729;23;228,62;347,9464286
730;23;233,97;358,4281322
731;23;234,79;359,688701
732;23;235,66;361,0261337
733;23;236,37;362,1176018
734;23;237,25;363,4704074
735;23;238,06;364,7156034
736;23;238,94;366,0684089
737;23;239,65;367,159877
738;23;240,51;368,481937
739;23;241,29;369,6810146
740;23;242,08;370,895465
741;23;242,97;372,2636434
742;23;243,94;373,754804
744;23;244,68;374,8923905
745;23;245,58;376,3311949
746;23;246,31;377,5020048
747;23;247,12;378,8011227
748;23;247,83;379,9398557
749;23;248,7;381,3352045
750;23;249,43;382,5060144
751;23;250,22;383,7730553
752;23;250,96;384,9599038
753;23;251,86;386,4033681
754;23;252,59;387,574178
755;23;253,39;388,8572574
756;23;254,12;390,0280674
757;23;254,92;391,3111468
758;23;255,69;392,5461107
759;23;256,6;394,0056135
760;23;257,32;395,1602564
761;23;258,17;396,5224359
762;23;258,94;397,7564103
763;23;259,82;399,1666667
764;24;5,66;13,10185185
765;24;6,16;14,25925926
766;24;6,62;15,26315789
767;24;7,22;16,39097744
768;24;7,76;17,40601504
769;24;8,3;18,42105263
770;24;8,83;19,41729323
771;24;9,33;20,35714286
772;24;9,83;21,29699248
773;24;10,38;22,33082707
774;24;10,86;23,23308271
775;24;11,48;24,39849624
776;24;12,04;25,4359673
777;24;12,61;26,47138965
778;24;13,14;27,43415077
779;24;13,7;28,45140781
780;24;14,21;29,37783833
781;24;14,8;30,44959128
782;24;15,34;31,43051771
783;24;15,92;32,48410536
784;24;16,46;33,46503179
789;24;17,06;34,55495005
790;24;17,58;35,49954587
791;24;18,16;36,55313351
792;24;18,72;37,57039055
793;24;19,39;38,78746594
794;24;19,93;39,76839237
795;24;20,5;40,80381471
796;24;21,05;41,80290645
797;24;21,68;42,94732062
798;24;22,24;43,96457766
799;24;22,81;45
800;24;23,46;46,1130137
801;24;24,06;47,14041096
802;24;24,7;48,23630137
803;24;25,39;49,41780822
804;25;6,46;14,02315485
805;25;7,53;15,98101266
806;25;8,51;17,53164557
807;25;9,57;19,20886076
808;25;10,64;20,90189873
809;25;11,79;22,72151899
810;25;12,87;24,43037975
811;25;13,95;26,14832536
812;25;15,08;27,95055821
813;25;16,23;29,784689
814;25;17,34;31,55502392
815;25;18,41;33,261563
816;25;19,51;35,01594896
817;25;20,69;36,89792663
818;25;21,79;38,6523126
819;25;22,88;40,3907496
820;25;23,93;42,06539075
821;25;25,09;43,91547049
822;25;26,21;45,62678063
823;25;27,34;47,23646724
824;25;28,47;48,84615385
825;25;36,47;62,35791091
826;25;37,39;63,77112135
827;25;38,51;65,47619048
828;25;39,53;66,99404762
829;25;40,64;68,64583333
830;25;41,76;70,3125
831;25;42,76;71,80059524
832;25;43,92;73,52678571
833;25;44,95;75,05860806
834;25;46,05;76,67032967
835;25;47,15;78,28205128
836;25;48,23;79,86446886
837;25;49,28;81,4029304
838;25;50,33;82,94139194
839;25;51,41;84,52380952
840;25;52,51;86,13553114
841;25;53,58;87,7032967
842;25;54,61;89,21245421
843;25;55,74;90,86813187
844;25;56,86;92,50915751
845;25;57,95;94,10622711
846;25;59,02;95,626703
847;25;60,12;97,1253406
848;25;61,27;98,69209809
849;26;5,66;13,89525368
850;26;6,12;15,01930502
851;26;6,68;16,1003861
852;26;7,1;16,91119691
853;26;7,58;17,83783784
854;26;8,06;18,76447876
855;26;8,56;19,72972973
856;26;9,01;20,5984556
857;26;9,49;21,52509653
858;26;9,98;22,47104247
859;26;10,45;23,37837838
860;26;10,89;24,22779923
861;26;11,43;25,25830258
862;26;11,86;26,05166052
863;26;12,35;26,95571956
864;26;12,86;27,89667897
865;26;13,35;28,80073801
866;26;13,83;29,68634686
867;26;14,33;30,60885609
868;26;14,78;31,43911439
869;26;15,3;32,39852399
870;26;15,76;33,24723247
871;26;16,22;34,09594096
872;26;16,7;34,98154982
873;26;17,22;35,94095941
874;26;17,71;36,84501845
875;26;18,22;37,78597786
876;26;18,63;38,54243542
877;26;19,14;39,48339483
878;26;19,64;40,40590406
879;26;20,1;41,25461255
880;26;20,55;42,08487085
881;26;21,01;42,93357934
882;26;21,46;43,76383764
883;26;21,96;44,68634686
884;26;22,47;45,61371841
885;26;22,95;46,4801444
886;26;23,45;47,38267148
887;26;23,93;48,24909747
889;26;24,67;49,58483755
890;27;5,37;13,20491803
891;27;5,8;14,26229508
892;27;6,37;15,50373134
893;27;6,86;16,41791045
894;27;7,34;17,31343284
895;27;7,87;18,30223881
896;27;8,41;19,30970149
897;27;8,88;20,18656716
898;27;9,38;21,11940299
899;27;9,83;21,95895522
900;27;10,35;22,92910448
901;27;10,82;23,80597015
902;27;11,32;24,73880597
903;27;11,87;25,75506446
904;27;12,37;26,67587477
905;27;12,86;27,57826888
906;27;13,37;28,5174954
907;27;13,86;29,4198895
908;27;14,36;30,34069982
909;27;14,83;31,20626151
910;27;15,35;32,16390424
911;27;15,84;33,06629834
912;27;16,33;33,96869245
913;27;16,83;34,88950276
914;27;17,33;35,81031308
915;27;17,81;36,69429098
916;27;18,31;37,61510129
917;27;18,86;38,62799263
918;27;19,35;39,53038674
919;27;19,88;40,50644567
920;27;20,3;41,27992634
921;27;20,89;42,3664825
922;27;21,45;43,39779006
923;27;21,96;44,33701657
924;27;22,42;45,17482517
925;27;22,9;46,01398601
926;27;23,5;47,06293706
927;27;23,98;47,9020979
928;27;24,56;48,91608392
930;28;4,92;11,37134052
931;28;5,44;12,57318952
932;28;5,96;13,77503852
933;28;6,45;14,90755008
934;28;7,04;16,01476015
935;28;7,6;17,04797048
936;28;8,1;17,9704797
937;28;8,64;18,96678967
938;28;9,21;20,01845018
939;28;9,75;21,01476015
940;28;10,31;22,04797048
941;28;10,76;22,87822878
942;28;11,33;23,9298893
943;28;11,87;24,92619926
944;28;12,4;25,89579525
945;28;12,97;26,93784278
946;28;13,55;27,99817185
947;28;14,08;28,96709324
948;28;14,58;29,88117002
949;28;15,13;30,88665448
950;28;15,66;31,85557587
951;28;16,19;32,82449726
952;28;16,75;33,84826325
953;28;17,26;34,78062157
954;28;17,78;35,73126143
955;28;18,27;36,62705667
956;28;18,85;37,68738574
957;28;19,39;38,67458867
958;28;19,97;39,73491773
959;28;20,5;40,70383912
960;28;21,05;41,70932358
961;28;21,59;42,69652651
962;28;22,13;43,68372943
963;28;22,69;44,70749543
964;28;23,25;45,72992701
965;28;23,75;46,64233577
966;28;24,39;47,81021898
967;28;24,93;48,79562044
968;29;6,08;13,33333333
969;29;7,04;15,32206119
970;29;8,19;17,17391304
971;29;9,27;18,91304348
972;29;10,41;20,74879227
973;29;11,53;22,55233494
974;29;12,66;24,37198068
975;29;13,89;26,36696501
976;29;15;28,17331164
977;29;16,2;30,1261188
978;29;17,28;31,88364524
979;29;18,5;33,86899919
980;29;19,67;35,77298617
981;29;20,91;37,7908869
982;29;22,16;39,82506103
983;29;23,31;41,69650122
984;29;24,56;43,73067535
985;29;25,81;45,6456044
986;29;27;47,28021978
987;29;28,24;48,98351648
988;29;34,85;59,89823609
989;29;35,54;60,83446404
990;29;36,25;61,79782904
991;29;36,95;62,74762551
992;29;37,6;63,62957938
993;29;38,44;64,76933514
994;29;39,19;65,81118881
995;29;39,84;66,72027972
996;29;40,52;67,67132867
997;29;41,3;68,76223776
998;29;42,04;69,7972028
999;29;42,78;70,83216783
1000;29;43,41;71,71328671
1001;29;44,09;72,66433566
1002;29;45,02;73,96503497
1003;29;45,81;75,06775068
1004;29;46,55;76,0704607
1005;29;47,4;77,22222222
1006;29;48,06;78,11653117
1007;29;48,89;79,24119241
1008;29;49,64;80,25745257
1009;29;50,43;81,32791328
1010;29;51,05;82,16802168
1011;29;51,83;83,22493225
1012;29;52,59;84,25474255
1013;29;53,39;85,33875339
1014;29;54,13;86,34146341
1015;29;54,91;87,39837398
1016;29;55,7;88,46883469
1017;29;56,51;89,56639566
