analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;dateCourse;competitions.nom;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
51;127;Celia;HEURTAUX;f;20000101;FRA;MONTPELLIER METROPOLE NATATION;20210207;GFT 2021 NICE;400;Nage Libre;Finale;13,02;273,12;0,6;0,6;0,89;2
50;248;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;20210207;GFT 2021 NICE;400;Nage Libre;Finale;13,05;262,89;0,6;0,6;0,89;4
52;195;Marine;NECTOUX;f;20040101;FRA;SAINT-RAPHAEL NATATION;20210206;GFT 2021 NICE;400;Nage Libre;Finale;5,22;266,49;0,6;0,6;0,83;5
53;129;Naome;HORTER;f;20020101;FRA;MULHOUSE ON;20210206;GFT 2021 NICE;400;Nage Libre;Finale;5,19;266,59;0,6;0,6;0,84;6
54;227;Maud;RODRIGUEZ;f;20030101;FRA;SAINT-RAPHAEL NATATION;20210206;GFT 2021 NICE;400;Nage Libre;Finale;3,14;259,24;0,6;0,6;0,84;6
55;50;Oceane;CASSIGNOL;f;20000101;FRA;MONTPELLIER METROPOLE NATATION;20210206;GFT 2021 NICE;400;Nage Libre;Finale;3,13;267,8;0,6;0,6;0,9;7
56;71;Joana;DESBORDES;f;20000101;FRA;HAUTS-DE-SEINE;20210206;GFT 2021 NICE;400;Nage Libre;Finale;3,13;264,4;0,6;0,6;0,84;8
60;15;Lou-Anne;BARNIET;f;20020101;FRA;SAINT-RAPHAEL NATATION;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,22;263,23;0,6;0,6;0,78;1
74;51;Madelon;CATTEAU;f;20030101;FRA;DAUPHINS TOULOUSE OEC;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,23;262,32;0,6;0,6;0,89;2
75;50;Oceane;CASSIGNOL;f;20000101;FRA;MONTPELLIER METROPOLE NATATION;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,14;263,1;0,6;0,6;0,94;3
47;127;Celia;HEURTAUX;f;20000101;FRA;MONTPELLIER METROPOLE NATATION;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,49;274,97;0,6;0,6;0,87;3
69;195;Marine;NECTOUX;f;20040101;FRA;SAINT-RAPHAEL NATATION;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,51;267,73;0,6;0,6;0,84;1
70;147;Marie;KUNTZMANN;f;19990101;FRA;DAUPHINS TOULOUSE OEC;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,47;261,96;0,6;0,6;0,9;2
71;71;Joana;DESBORDES;f;20000101;FRA;HAUTS-DE-SEINE;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,5;263,31;0,6;0,6;0,87;3
72;193;Aurélie;MULLER;f;19900101;FRA;CN SARREGUEMINES;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,53;267,22;0,6;0,6;0,88;6
73;192;Alizée;MOREL;f;19950101;FRA;CN ANTIBES;20210207;GFT 2021 NICE;400;Nage Libre;Series;8,45;266,58;0,6;0,6;0,88;7
64;129;Naome;HORTER;f;20020101;FRA;MULHOUSE ON;20210206;GFT 2021 NICE;400;Nage Libre;Series;4,33;269,06;0,6;0,6;0,89;6
65;248;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;20210206;GFT 2021 NICE;400;Nage Libre;Series;4,29;267,22;0,6;0,6;0,91;7
66;94;Adeline;FURST;f;19940101;FRA;DAUPHINS TOULOUSE OEC;20210206;GFT 2021 NICE;400;Nage Libre;Series;7,63;260,23;0,6;0,6;0,88;6
67;227;Maud;RODRIGUEZ;f;20030101;FRA;SAINT-RAPHAEL NATATION;20210206;GFT 2021 NICE;400;Nage Libre;Series;7,57;261;0,6;0,6;0,89;7
381;148;Mehdi;LAGILI;m;19970101;TUN;CN ANTIBES;20210205;GFT 2021 NICE;400;Nage Libre;Finale;8,16;234,3;0,6;0,6;0,91;1
57;90;Logan;FONTAINE;m;19990101;FRA;C VIKINGS DE ROUEN;20210205;GFT 2021 NICE;400;Nage Libre;Finale;8,14;233,34;0,6;0,6;0,95;2
382;84;Konstantinos;ENGLEZAKIS;m;20010101;GRE;GRÈCE;20210205;GFT 2021 NICE;400;Nage Libre;Finale;8,1;230,42;0,6;0,6;0,99;3
383;267;Gabor;ZOMBORI;m;20020101;HUN;HONGRIE;20210205;GFT 2021 NICE;400;Nage Libre;Finale;8,05;230,09;0,6;0,6;1,02;4
92;212;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;20210207;GFT 2021 NICE;50;Dos;Series;8,18;28,7;0,5;0,5;0,62;4
233;190;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;20210207;GFT 2021 NICE;50;Dos;Series;14,31;28,82;0,5;0,5;0,6;4
234;57;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;20210207;GFT 2021 NICE;50;Dos;Series;14,29;29,48;0,5;0,5;0,64;5
235;166;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;20210207;GFT 2021 NICE;50;Dos;Series;8,19;29,21;0,5;0,5;0,56;3
236;124;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Dos;Series;8,13;28,84;0,5;0,5;0,67;6
93;212;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;20210207;GFT 2021 NICE;50;Dos;Finale;13,61;28,3;0,5;0,5;0,65;4
133;104;Malika;GOBET;f;20040101;SUI;GENÈVE NATATION 1885;20210207;GFT 2021 NICE;50;Dos;Finale;13,61;29,29;0,5;0,5;0,61;1
134;166;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;20210207;GFT 2021 NICE;50;Dos;Finale;13,61;29,01;0,5;0,5;0,54;2
135;124;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Dos;Finale;13,55;28,36;0,5;0,5;0,71;3
136;190;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;20210207;GFT 2021 NICE;50;Dos;Finale;13,63;28,59;0,5;0,5;0,58;5
137;77;Theodora;DRAKOU;f;19920101;GRE;GRÈCE;20210207;GFT 2021 NICE;50;Dos;Finale;13,62;28,72;0,5;0,5;0,59;6
138;130;Katinka;HOSSZU;f;19890101;HUN;HONGRIE;20210207;GFT 2021 NICE;50;Dos;Finale;13,63;29,34;0,5;0,5;0,66;7
139;57;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;20210207;GFT 2021 NICE;50;Dos;Finale;13,57;29,47;0,5;0,5;0,64;8
229;135;Yoni;IVIC;m;20010101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Series;11,38;23,09;0,6;0,6;0,93;1
230;21;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Series;11,3;23,24;0,6;0,6;0,91;2
96;113;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210207;GFT 2021 NICE;50;Nage Libre;Series;11,3;22,32;0,6;0,6;0,94;4
232;187;Clément;MIGNON;m;19930101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Series;10,76;22,89;0,6;0,6;0,97;5
231;172;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Series;10,77;22,55;0,6;0,6;1;4
127;49;Dylan;CARTER;m;19960101;TTO;TRINITÉ-ET-TOBAGO;20210207;GFT 2021 NICE;50;Nage Libre;Finale;9,97;22,95;0,6;0,6;0,99;1
128;232;Josha;SALCHOW;m;19990101;GER;SV NIKAR HEIDELBERG;20210207;GFT 2021 NICE;50;Nage Libre;Finale;9,99;23,21;0,6;0,6;0,9;2
95;187;Clément;MIGNON;m;19930101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Finale;10;22,87;0,6;0,6;0,92;3
129;113;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210207;GFT 2021 NICE;50;Nage Libre;Finale;9,95;22,36;0,6;0,6;0,96;4
94;172;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Finale;9,99;22,34;0,6;0,6;1;5
130;65;Thom;DE BOER;m;19910101;NED;DE DOLFIJN;20210207;GFT 2021 NICE;50;Nage Libre;Finale;10,01;22,87;0,6;0,6;0,96;6
131;135;Yoni;IVIC;m;20010101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Finale;10,01;23,22;0,6;0,6;0,94;7
132;21;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;50;Nage Libre;Finale;9,95;23,28;0,6;0,6;0,99;8
97;172;Florent;MANAUDOU;m;19900101;FRA;CN MARSEILLE;20210205;GFT 2021 NICE;100;Nage Libre;Finale;7,07;49,46;0,6;0,6;1;5
169;55;Apostolos;CHRISTOU;m;19960101;GRE;GRÈCE;20210205;GFT 2021 NICE;100;Nage Libre;Finale;7,11;49,36;0,6;0,6;1;6
170;188;Kristof;MILAK;m;20000101;HUN;HONGRIE;20210205;GFT 2021 NICE;100;Nage Libre;Finale;7,09;49,78;0,6;0,6;0,89;7
171;170;Grégory;MALLET;m;19840101;FRA;HAUTS-DE-SEINE;20210205;GFT 2021 NICE;100;Nage Libre;Finale;7,15;50,79;0,6;0,6;0,89;8
164;232;Josha;SALCHOW;m;19990101;GER;SV NIKAR HEIDELBERG;20210206;GFT 2021 NICE;100;Nage Libre;Finale;11,2;49,77;0,6;0,6;0,93;1
165;162;Nils;LIESS;m;19960101;SUI;GENÈVE NATATION 1885;20210206;GFT 2021 NICE;100;Nage Libre;Finale;11,18;50,1;0,6;0,6;0,97;2
166;49;Dylan;CARTER;m;19960101;TTO;TRINITÉ-ET-TOBAGO;20210206;GFT 2021 NICE;100;Nage Libre;Finale;11,26;50,14;0,5;0,5;0,85;3
98;113;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;20210206;GFT 2021 NICE;100;Nage Libre;Finale;11,12;49,23;0,6;0,6;0,95;4
200;26;Pernille;BLUME;f;19940101;DEN;DANEMARK;20210206;GFT 2021 NICE;100;Nage Libre;Finale;5,09;54,44;0,6;0,6;0,99;5
201;117;Fanni;GYURINOVICS;f;20010101;HUN;HONGRIE;20210206;GFT 2021 NICE;100;Nage Libre;Finale;5,09;56,22;0,6;0,6;0,8;6
202;255;Valerie;VAN ROON;f;19980101;NED;DE DOLFIJN;20210206;GFT 2021 NICE;100;Nage Libre;Finale;5,12;56,82;0,6;0,6;0,91;7
203;264;Zoe;VOGELMANN;f;20030101;GER;SV NIKAR HEIDELBERG;20210206;GFT 2021 NICE;100;Nage Libre;Finale;5,12;57,29;0,6;0,6;0,89;8
396;21;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;100;Nage Libre;Finale;2,4;50,33;0,6;0,6;0,93;4
335;247;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;20210206;GFT 2021 NICE;200;Nage Libre;Finale;11,78;122,88;0,6;0,6;0,85;1
336;121;Julia;HASSLER;f;19930101;LIE;SV NIKAR HEIDELBERG;20210206;GFT 2021 NICE;200;Nage Libre;Finale;11,79;121,41;0,6;0,6;0,84;2
337;140;Anastassia;KIRPITCHNIKOVA;f;20000101;RUS;MONTPELLIER METROPOLE NATATION;20210206;GFT 2021 NICE;200;Nage Libre;Finale;11,81;122,92;0,6;0,6;0,88;3
100;30;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210206;GFT 2021 NICE;200;Nage Libre;Finale;11,77;116,96;0,6;0,6;0,84;4
362;84;Konstantinos;ENGLEZAKIS;m;20010101;GRE;GRÈCE;20210206;GFT 2021 NICE;200;Nage Libre;Finale;5,61;108,32;0,6;0,6;0,98;5
363;93;Roman;FUCHS;m;19980101;FRA;AMIENS METROPOLE NAT.;20210206;GFT 2021 NICE;200;Nage Libre;Finale;5,48;109,54;0,6;0,6;1,01;6
364;175;Dimitrios;MARKOS;m;20010101;GRE;GRÈCE;20210206;GFT 2021 NICE;200;Nage Libre;Finale;5,55;110,97;0,6;0,6;0,88;7
365;43;Maarten;BRZOSKOWSKI;m;19950101;NED;PAYS-BAS;20210206;GFT 2021 NICE;200;Nage Libre;Finale;5,55;110,41;0,6;0,6;0,9;8
246;177;Anouchka;MARTIN;f;19930101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;100;Nage Libre;Series;9,09;55,61;0,6;0,6;0,94;3
99;30;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210207;GFT 2021 NICE;100;Nage Libre;Series;9,18;54,14;0,6;0,6;0,84;4
299;93;Roman;FUCHS;m;19980101;FRA;AMIENS METROPOLE NAT.;20210207;GFT 2021 NICE;200;Nage Libre;Series;7,76;109,99;0,6;0,6;1;1
101;218;Jordan;POTHAIN;m;19940101;FRA;OLYMPIC NICE NATATION;20210207;GFT 2021 NICE;200;Nage Libre;Series;7,76;110,08;0,6;0,6;0,93;3
104;200;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;20210206;GFT 2021 NICE;50;Dos;Finale;9,93;25,4;0,5;0,5;0,62;1
105;49;Dylan;CARTER;m;19960101;TTO;TRINITÉ-ET-TOBAGO;20210206;GFT 2021 NICE;50;Dos;Finale;9,86;25,76;0,5;0,5;0,61;2
106;55;Apostolos;CHRISTOU;m;19960101;GRE;GRÈCE;20210206;GFT 2021 NICE;50;Dos;Finale;9,92;25,04;0,5;0,5;0,59;3
107;249;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210206;GFT 2021 NICE;50;Dos;Finale;9,89;25,25;0,5;0,5;0,58;4
108;270;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210206;GFT 2021 NICE;50;Dos;Finale;9,91;25,21;0,5;0,5;0,56;5
109;134;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;20210206;GFT 2021 NICE;50;Dos;Finale;9,91;25,8;0,5;0,5;0,65;6
110;27;Richard;BOHUS;m;19930101;HUN;HONGRIE;20210206;GFT 2021 NICE;50;Dos;Finale;9,91;25,9;0,5;0,5;0,64;7
111;169;Evangelos;MAKRYGIANNIS;m;20000101;GRE;GRÈCE;20210206;GFT 2021 NICE;50;Dos;Finale;9,89;26,12;0,5;0,5;0,58;8
112;29;Emilie;BOISRENOULT;f;20020101;FRA;U.S CRETEIL NATATION;20210206;GFT 2021 NICE;50;Papillon;Finale;8,13;27,34;0,6;0,6;0,93;1
113;194;Maty;NDOYE BROUARD;f;20040101;FRA;DAUPHINS D'ANNECY;20210206;GFT 2021 NICE;50;Papillon;Finale;8,15;27,04;0,6;0,6;0,88;2
114;26;Pernille;BLUME;f;19940101;DEN;DANEMARK;20210206;GFT 2021 NICE;50;Papillon;Finale;8,13;26,49;0,6;0,6;0,95;3
115;124;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;50;Papillon;Finale;8,04;25,61;0,6;0,6;0,94;4
116;198;Anna;NTOUNTOUNAKI;f;19950101;GRE;GRÈCE;20210206;GFT 2021 NICE;50;Papillon;Finale;8,09;26,23;0,6;0,6;0,87;5
117;37;Lena;BOUSQUIN;f;19950101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;50;Papillon;Finale;8,12;27,26;0,6;0,6;0,89;6
118;271;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;20210206;GFT 2021 NICE;50;Papillon;Finale;8,14;27,1;0,6;0,6;0,87;7
119;212;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;20210206;GFT 2021 NICE;50;Papillon;Finale;8,11;27,84;0,6;0,6;0,89;8
172;109;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;20210206;GFT 2021 NICE;100;Papillon;Finale;3,63;54,15;0,6;0,6;0,85;1
173;242;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;20210206;GFT 2021 NICE;100;Papillon;Finale;3,58;53,67;0,6;0,6;0,91;2
174;178;Richard;MARTON;m;19990101;HUN;HONGRIE;20210206;GFT 2021 NICE;100;Papillon;Finale;3,62;53,36;0,6;0,6;0,95;3
175;188;Kristof;MILAK;m;20000101;HUN;HONGRIE;20210206;GFT 2021 NICE;100;Papillon;Finale;3,62;52,21;0,6;0,6;0,86;4
176;59;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;20210206;GFT 2021 NICE;100;Papillon;Finale;3,55;54,3;0,6;0,6;1;5
177;134;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;20210206;GFT 2021 NICE;100;Papillon;Finale;3,56;53,82;0,6;0,6;0,87;6
178;123;Philip;HEINTZ;m;19910101;GER;SV NIKAR HEIDELBERG;20210206;GFT 2021 NICE;100;Papillon;Finale;3,63;53,39;0,6;0,6;0,94;7
179;21;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;100;Papillon;Finale;3,6;54,88;0,6;0,6;0,97;8
180;23;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;20210207;GFT 2021 NICE;100;Brasse;Finale;11,14;63,24;0,6;0,6;0,95;1
181;268;Bram;ZWETSLOOT;m;20020101;NED;PAYS-BAS;20210207;GFT 2021 NICE;100;Brasse;Finale;11,06;64,17;0,6;0,6;1;2
182;2;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;20210207;GFT 2021 NICE;100;Brasse;Finale;11,11;62,12;0,6;0,6;0,97;3
183;142;Marco;KOCH;m;19900101;GER;SG FRANKFURT;20210207;GFT 2021 NICE;100;Brasse;Finale;11,13;61,29;0,6;0,6;0,88;4
188;125;Kim-Emely;HERKLE;f;20030101;GER;SV NIKAR HEIDELBERG;20210207;GFT 2021 NICE;100;Brasse;Finale;8,77;71,3;0,6;0,6;0,82;1
189;68;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;20210207;GFT 2021 NICE;100;Brasse;Finale;8,77;70,9;0,6;0,6;0,81;2
190;240;Jessica;STEIGER;f;19920101;GER;VFL GLADBECK;20210207;GFT 2021 NICE;100;Brasse;Finale;8,71;69,13;0,6;0,6;0,82;3
191;171;Lisa;MAMIE';f;19980101;SUI;RARI NANTES TORINO;20210207;GFT 2021 NICE;100;Brasse;Finale;8,74;68,63;0,6;0,6;0,89;4
184;44;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;100;Brasse;Finale;5,75;61,47;0,6;0,6;0,96;5
185;231;Marcus;SAINTON;m;20020101;FRA;AS MONACO NATATION;20210206;GFT 2021 NICE;100;Brasse;Finale;5,73;63,58;0,6;0,6;0,97;6
186;145;Sébastien;KOUMA;m;19970101;MLI;BOURGOGNE-FRANCHE-COMTÉ;20210206;GFT 2021 NICE;100;Brasse;Finale;5,8;64,15;0,6;0,6;0,89;7
187;254;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;100;Brasse;Finale;5,79;65,09;0,6;0,6;0,95;8
205;185;Rosey;METZ;f;20010101;NED;WVZ ZOETERMEER;20210206;GFT 2021 NICE;100;Brasse;Finale;1,57;68,47;0,6;0,6;0,88;5
193;157;Fanny;LECLUYSE;f;19920101;BEL;FEDERATION FRANCOPHONE BELGE DE NATATION;20210206;GFT 2021 NICE;100;Brasse;Finale;1,6;69,42;0,6;0,6;0,89;6
194;66;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;20210206;GFT 2021 NICE;100;Brasse;Finale;1,56;70,49;0,6;0,6;0,93;7
195;73;Auréane;DEVALUEZ;f;19940101;FRA;GRENOBLE ALP'38;20210206;GFT 2021 NICE;100;Brasse;Finale;1,57;72,61;0,6;0,6;0,88;8
196;69;Marjolein;DELNO;f;19940101;NED;PAYS-BAS;20210207;GFT 2021 NICE;100;Nage Libre;Finale;8,53;56,5;0,6;0,6;0,86;1
197;252;Maria;UGOLKOVA;f;19890101;SUI;SCHWIMMCLUB USTER WALLISELLEN;20210207;GFT 2021 NICE;100;Nage Libre;Finale;8,41;56,05;0,6;0,6;0,93;2
198;177;Anouchka;MARTIN;f;19930101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;100;Nage Libre;Finale;8,4;55,86;0,6;0,6;0,89;3
199;30;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;20210207;GFT 2021 NICE;100;Nage Libre;Finale;8,5;54,32;0,6;0,6;0,84;4
209;166;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;20210205;GFT 2021 NICE;100;Dos;Series;10,99;63,74;0,5;0,5;0,56;4
210;212;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;20210205;GFT 2021 NICE;100;Dos;Series;10,2;64,03;0,5;0,5;0,63;5
212;195;Marine;NECTOUX;f;20040101;FRA;SAINT-RAPHAEL NATATION;20210205;GFT 2021 NICE;100;Dos;Series;11,96;63,65;0,5;0,5;0,51;3
213;57;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;20210205;GFT 2021 NICE;100;Dos;Series;11,87;62,1;0,5;0,5;0,65;4
215;19;Paul-Gabriel;BEDEL;m;19940101;FRA;CN MARSEILLE;20210205;GFT 2021 NICE;100;Dos;Series;8,95;55,68;0,5;0,5;0,73;2
216;200;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;20210205;GFT 2021 NICE;100;Dos;Series;9,06;55,17;0,5;0,5;0,62;3
217;249;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210205;GFT 2021 NICE;100;Dos;Series;9,01;54,73;0,5;0,5;0,64;4
211;190;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;20210204;GFT 2021 NICE;100;Dos;Series;13,08;62,7;0,5;0,5;0,61;5
218;270;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210204;GFT 2021 NICE;100;Dos;Series;14,9;53,88;0,5;0,5;0,56;5
219;134;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;20210204;GFT 2021 NICE;100;Dos;Series;14,93;55,19;0,5;0,5;0,64;6
206;225;Lilou;RESSENCOURT;f;20030101;FRA;OLYMPIC NICE NATATION;20210205;GFT 2021 NICE;100;Papillon;Series;11,43;60,95;0,6;0,6;0,96;4
207;48;Oceane;CARNEZ;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210205;GFT 2021 NICE;100;Papillon;Series;8,91;61,65;0,6;0,6;0,84;1
208;271;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;20210205;GFT 2021 NICE;100;Papillon;Series;6,35;62,04;0,6;0,6;0,88;2
223;270;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;20210206;GFT 2021 NICE;50;Dos;Series;7,63;25,41;0,5;0,5;0,58;5
222;249;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;20210206;GFT 2021 NICE;50;Dos;Series;7,67;25,29;0,5;0,5;0,6;4
220;134;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;20210206;GFT 2021 NICE;50;Dos;Series;7,75;25,71;0,5;0,5;0,65;5
221;200;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;20210206;GFT 2021 NICE;50;Dos;Series;7;25,91;0,5;0,5;0,62;3
248;21;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;20210206;GFT 2021 NICE;100;Papillon;Series;1,9;54,63;0,6;0,6;0,93;7
247;134;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;20210206;GFT 2021 NICE;100;Papillon;Series;1,83;54,1;0,6;0,6;0,84;6
251;59;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;20210206;GFT 2021 NICE;100;Papillon;Series;1,41;53,77;0,6;0,6;0,98;6
249;242;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;20210207;GFT 2021 NICE;100;Papillon;Series;10,37;54,19;0,6;0,6;0,92;1
250;109;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;20210207;GFT 2021 NICE;100;Papillon;Series;10,42;54,36;0,6;0,6;0,85;2
240;23;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;20210206;GFT 2021 NICE;100;Brasse;Series;7,39;64,66;0,6;0,6;0,97;7
239;2;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;20210206;GFT 2021 NICE;100;Brasse;Series;7,36;62,79;0,6;0,6;0,96;5
237;231;Marcus;SAINTON;m;20020101;FRA;AS MONACO NATATION;20210207;GFT 2021 NICE;100;Brasse;Series;10,11;63,38;0,6;0,6;0,96;2
238;44;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;100;Brasse;Series;10,17;62,15;0,6;0,6;0,96;4
241;145;Sébastien;KOUMA;m;19970101;MLI;BOURGOGNE-FRANCHE-COMTÉ;20210207;GFT 2021 NICE;100;Brasse;Series;8,49;64,59;0,6;0,6;0,9;1
242;254;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;20210207;GFT 2021 NICE;100;Brasse;Series;8,47;64,81;0,6;0,6;0,92;2
245;66;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;20210207;GFT 2021 NICE;100;Brasse;Series;10,79;71,02;0,6;0,6;0,93;3
243;73;Auréane;DEVALUEZ;f;19940101;FRA;GRENOBLE ALP'38;20210207;GFT 2021 NICE;100;Brasse;Series;11,62;72,43;0,6;0,6;0,85;2
244;68;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;20210207;GFT 2021 NICE;100;Brasse;Series;11,73;70,17;0,6;0,6;0,78;3
253;79;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210205;GFT 2021 NICE;200;4 Nages;Series;10,47;135,74;0,6;0,6;0,85;5
263;269;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;20210205;GFT 2021 NICE;200;4 Nages;Series;1,29;123,15;0,6;0,6;0,97;5
375;246;Enzo;TESIC;m;20000101;FRA;AMIENS METROPOLE NAT.;20210205;GFT 2021 NICE;200;4 Nages;Series;1,28;123,41;0,6;0,6;0,95;6
254;159;Fantine;LESAFFRE;f;19940101;FRA;CN ANTIBES;20210204;GFT 2021 NICE;200;4 Nages;Series;11,19;135,16;0,6;0,6;0,92;5
255;64;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;20210204;GFT 2021 NICE;200;4 Nages;Series;11,18;135,28;0,6;0,6;0,87;6
252;248;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;20210204;GFT 2021 NICE;200;4 Nages;Series;11,14;140,86;0,6;0,6;0,95;7
330;61;Bertille;COUSSON;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;20210206;GFT 2021 NICE;200;Dos;Finale;14,45;139,53;0,5;0,5;0,62;2
329;243;Elise;TANIS;f;20020101;NED;PAYS-BAS;20210206;GFT 2021 NICE;200;Dos;Finale;14,47;140,29;0,5;0,5;0,59;1
331;31;Fanny;BORER;f;19960101;SUI;MULHOUSE ON;20210206;GFT 2021 NICE;200;Dos;Finale;14,48;134,95;0,5;0,5;0,64;3
