analyses.id;nageurs.id;prenom;nageurs.nom;sexe;anneeDeNaissance;nationalite;club;courses.id;dateCourse;competitions.nom;longueurBassin;distances.libelle;styles.libelle;rounds.libelle;tpsDebutCourse;tpsFinal;tpsReaction;tpsDecollagePieds;tpsVol;couloir
849;407;Marlene;KAHLER;f;20010101;AUT;AUTRICHE;28;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Finale;10,13;125,35;0,6;0,6;0,88;7
850;370;Marjolein;DELNO;f;19940101;NED;PAYS-BAS;28;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Finale;10,19;123,03;0,6;0,6;0,88;8
851;408;Paul;ANNOCQUE;m;20030101;FRA;BOURGOGNE-FRANCHE-COMTÉ;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;9,58;122,28;0,6;0,6;0,96;1
852;409;Stefanos;DIMITRIADIS;m;19890101;GRE;GRÈCE;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;9,67;120,53;0,6;0,6;0,9;2
853;410;Xaver;GSCHWENTNER;m;19990101;AUT;AUTRICHE;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;9,55;119,14;0,6;0,6;0,89;3
854;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;9,61;116,33;0,6;0,6;0,9;4
855;411;Ondrej;GEMOV;m;19990101;CZE;RÉPUBLIQUE TCHÈQUE;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;10,26;118,32;0,6;0,6;0,95;5
856;412;Matthias;MARSAU;m;19970101;FRA;DAUPHINS TOULOUSE OEC;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;10,29;119,94;0,6;0,6;0,93;6
857;359;Clement;SECCHI;m;20000101;FRA;CN MARSEILLE;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;10,24;120,97;0,6;0,6;1,01;7
858;365;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;29;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Finale;10,25;119,74;0,6;0,6;0,94;8
859;17;Damien;JOLY;m;19920101;FRA;MONTPELLIER METROPOLE NATATION;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;8,96;232,66;0,6;0,6;0,89;5
860;272;Danas;RAPSYS;m;19950101;LTU;LITUANIE;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;8,91;231,01;0,6;0,6;0,9;6
861;240;Noe;PONTI;m;20010101;SUI;NUOTO SPORT LOCARNO;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;9,05;231,47;0,6;0,6;0,97;7
862;413;Jan;MICKA;m;19950101;CZE;RÉPUBLIQUE TCHÈQUE;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;8,97;233,53;0,6;0,6;0,92;8
863;414;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;12,95;234,81;0,6;0,6;0,94;1
864;415;Guillaume;ROUX;m;20010101;FRA;CANET 66 NATATION;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;12,94;234,7;0,6;0,6;0,89;2
865;387;Mehdi;LAGILI;m;19970101;TUN;CN ANTIBES;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;13,01;231,37;0,6;0,6;0,94;3
866;6;Joris;BOUCHAUT;m;19950101;FRA;DAUPHINS TOULOUSE OEC;30;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Finale;12,92;228,14;0,6;0,6;0,99;4
867;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;31;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;23,79;254,97;0,6;0,6;0,92;3
868;21;Emilien;MATTENET;m;20000101;FRA;CHARLEVILLE-MÉZIÈRES NATATION;31;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;23,82;256,45;0,6;0,6;0,87;4
869;4;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;31;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;10,69;262,11;0,6;0,6;1,02;5
870;365;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;31;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;10,69;262,48;0,6;0,6;0,95;6
871;416;Apostolos;PAPASTAMOS;m;20010101;GRE;GRÈCE;31;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;10,73;262,22;0,6;0,6;0,86;7
872;417;Tom;REMY;m;20020101;FRA;CHARLEVILLE-MÉZIÈRES NATATION;31;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;10,65;269,25;0,6;0,6;0,93;8
873;358;Nicolas;VERMOREL;m;19990101;FRA;CN MARSEILLE;32;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Series;6,45;53,57;0,6;0,6;0,98;3
874;22;Mehdy;METELLA;m;19920101;FRA;CN MARSEILLE;32;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Series;5,33;52,45;0,6;0,6;0,96;4
875;28;Charles;RIHOUX;m;19980101;FRA;OLYMPIC NICE NATATION;32;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Series;5,31;53,74;0,6;0,6;0,98;8
876;359;Clement;SECCHI;m;20000101;FRA;CN MARSEILLE;32;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Series;4,81;53,51;0,6;0,6;0,98;3
877;361;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;32;20210319;GFT 2021 MARSEILLE;50;100;Papillon;Series;4,84;53,53;0,6;0,6;1,02;5
878;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;33;20210320;GFT 2021 MARSEILLE;50;50;Dos;Series;11,51;28,99;0,5;0,5;0,51;3
879;386;Analia;PIGREE;f;20010101;FRA;CANET 66 NATATION;33;20210320;GFT 2021 MARSEILLE;50;50;Dos;Series;7,87;28,6;0,5;0,5;0,62;5
880;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;33;20210320;GFT 2021 MARSEILLE;50;50;Dos;Series;8,73;28,56;0,5;0,5;0,62;3
881;32;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;34;20210320;GFT 2021 MARSEILLE;50;100;Nage Libre;Series;9,21;55,28;0,6;0,6;0,94;1
882;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;34;20210320;GFT 2021 MARSEILLE;50;100;Nage Libre;Series;9,3;53,53;0,6;0,6;0,93;5
883;12;Margaux;FABRE;f;19920101;FRA;CANET 66 NATATION;34;20210320;GFT 2021 MARSEILLE;50;100;Nage Libre;Series;10,42;55,45;0,6;0,6;0,86;2
884;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;34;20210320;GFT 2021 MARSEILLE;50;100;Nage Libre;Series;10,39;53,72;0,6;0,6;0,88;4
885;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;35;20210321;GFT 2021 MARSEILLE;50;50;Nage Libre;Series;8,41;24,79;0,6;0,6;0,98;5
886;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;35;20210321;GFT 2021 MARSEILLE;50;50;Nage Libre;Series;9,06;25,17;0,6;0,6;0,88;3
887;31;Mewen;TOMAC;m;20010101;FRA;AMIENS METROPOLE NAT.;36;20210321;GFT 2021 MARSEILLE;50;50;Dos;Series;7,73;25,11;0,5;0,5;0,58;4
888;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;36;20210321;GFT 2021 MARSEILLE;50;50;Dos;Series;7,63;25,76;0,5;0,5;0,62;3
889;401;Jérémy;STRAVIUS;m;19880101;FRA;ETOILES 92;36;20210321;GFT 2021 MARSEILLE;50;50;Dos;Series;7,59;25,68;0,5;0,5;0,6;5
890;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;36;20210321;GFT 2021 MARSEILLE;50;50;Dos;Series;7,56;25,52;0,5;0,5;0,54;5
891;336;Stanislas;HUILLE;m;19990101;FRA;SN VERSAILLES;36;20210321;GFT 2021 MARSEILLE;50;50;Dos;Series;5,59;25,63;0,5;0,5;0,62;5
892;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;37;20210321;GFT 2021 MARSEILLE;50;100;Brasse;Series;9,88;70,39;0,6;0,6;0,93;5
893;337;Solène;GALLEGO;f;19950101;FRA;CANET 66 NATATION;37;20210321;GFT 2021 MARSEILLE;50;100;Brasse;Series;7,07;70,47;0,6;0,6;1;6
894;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;37;20210321;GFT 2021 MARSEILLE;50;100;Brasse;Series;6,1;70,51;0,6;0,6;0,86;3
895;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;37;20210321;GFT 2021 MARSEILLE;50;100;Brasse;Series;4,41;62,62;0,6;0,6;0,96;3
896;381;Thomas;BOURSAC CERVERA LORTET;m;19990101;FRA;DAUPHINS TOULOUSE OEC;37;20210321;GFT 2021 MARSEILLE;50;100;Brasse;Series;8,11;62,05;0,6;0,6;0,94;6
897;338;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;37;20210321;GFT 2021 MARSEILLE;50;100;Brasse;Series;8,15;62,47;0,6;0,6;0,98;7
898;393;Lilou;RESSENCOURT;f;20030101;FRA;OLYMPIC NICE NATATION;38;20210321;GFT 2021 MARSEILLE;50;100;Papillon;Series;5,81;60,84;0,6;0,6;0,96;3
899;375;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;38;20210321;GFT 2021 MARSEILLE;50;100;Papillon;Series;8,05;61,13;0,6;0,6;0,88;7
900;34;Marie;WATTEL;f;19970101;FRA;CN MARSEILLE;38;20210321;GFT 2021 MARSEILLE;50;100;Papillon;Series;6,69;59,13;0,6;0,6;0,89;4
901;398;Adelaide;MEUTER;f;20030101;FRA;CNO ST-GERMAIN-EN-LAYE;38;20210321;GFT 2021 MARSEILLE;50;100;Papillon;Series;6,63;60,94;0,6;0,6;0,99;3
902;395;Camille;COTTIER;f;20030101;FRA;CN ANTIBES;39;20210320;GFT 2021 MARSEILLE;50;200;Papillon;Series;5,31;138,53;0,6;0,6;0,8;6
903;389;Anna;FAVE;f;20000101;FRA;CN BREST;39;20210320;GFT 2021 MARSEILLE;50;200;Papillon;Series;5,39;138,75;0,6;0,6;0,86;7
904;393;Lilou;RESSENCOURT;f;20030101;FRA;OLYMPIC NICE NATATION;39;20210320;GFT 2021 MARSEILLE;50;200;Papillon;Series;2,07;133,59;0,6;0,6;0,98;5
905;396;Faustine;BARALE;f;19990101;FRA;GRENOBLE ALP'38;39;20210320;GFT 2021 MARSEILLE;50;200;Papillon;Series;2,05;142,22;0,6;0,6;0,91;6
906;390;Juliette;MARCHAND;f;20010101;FRA;CN ANTIBES;39;20210320;GFT 2021 MARSEILLE;50;200;Papillon;Series;10,09;136,4;0,6;0,6;0,97;2
907;412;Matthias;MARSAU;m;19970101;FRA;DAUPHINS TOULOUSE OEC;40;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Series;5,79;120,62;0,6;0,6;0,94;5
908;408;Paul;ANNOCQUE;m;20030101;FRA;BOURGOGNE-FRANCHE-COMTÉ;40;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Series;5,79;121,85;0,6;0,6;0,98;6
909;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;40;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Series;2,02;117,66;0,6;0,6;0,93;4
910;359;Clement;SECCHI;m;20000101;FRA;CN MARSEILLE;40;20210321;GFT 2021 MARSEILLE;50;200;Papillon;Series;1,94;121,63;0,6;0,6;1,01;3
911;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;41;20210321;GFT 2021 MARSEILLE;50;200;Dos;Series;8,45;136,33;0,5;0,5;0,56;5
912;405;Anaïs;PODEVIN;f;19970101;FRA;STADE CLERMONT NATATION;41;20210321;GFT 2021 MARSEILLE;50;200;Dos;Series;8,43;134,63;0,5;0,5;0,6;6
913;334;Mary-Ambre;MOLUH;f;20050101;FRA;U.S CRETEIL NATATION;41;20210321;GFT 2021 MARSEILLE;50;200;Dos;Series;7,61;139,86;0,5;0,5;0,6;7
914;403;Claire;BOURSE;f;19980101;FRA;CN BREST;41;20210321;GFT 2021 MARSEILLE;50;200;Dos;Series;17,63;138,56;0,5;0,5;0,7;3
915;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;41;20210321;GFT 2021 MARSEILLE;50;200;Dos;Series;9,67;138,35;0,5;0,5;0,64;2
916;381;Thomas;BOURSAC CERVERA LORTET;m;19990101;FRA;DAUPHINS TOULOUSE OEC;42;20210320;GFT 2021 MARSEILLE;50;200;Brasse;Series;3,73;135,38;0,6;0,6;0,96;3
917;379;Antoine;MARC;m;20000101;FRA;MULHOUSE ON;42;20210320;GFT 2021 MARSEILLE;50;200;Brasse;Series;4,42;135,73;0,6;0,6;0,93;3
918;375;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;42;20210320;GFT 2021 MARSEILLE;50;200;Brasse;Series;7,92;149,05;0,6;0,6;0,89;5
919;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;42;20210320;GFT 2021 MARSEILLE;50;200;Brasse;Series;7,92;148,19;0,6;0,6;0,83;6
920;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;42;20210320;GFT 2021 MARSEILLE;50;200;Brasse;Series;7,94;149,31;0,6;0,6;0,94;5
921;363;Emmanuel;LIMOZIN;m;19960101;FRA;CN MARSEILLE;43;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Series;6,38;124,69;0,6;0,6;0,99;6
922;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;43;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Series;7,29;122,49;0,6;0,6;0,86;5
923;364;Ladislas;SALCZER;m;20000101;FRA;OLYMPIC NICE NATATION;43;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Series;7,15;124,31;0,6;0,6;0,86;6
924;362;Geoffrey;RENARD;m;19970101;FRA;DAUPHINS TOULOUSE OEC;43;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Series;18,99;124,31;0,6;0,6;0,9;3
925;4;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;43;20210319;GFT 2021 MARSEILLE;50;200;4 Nages;Series;4,91;120,73;0,6;0,6;0,98;5
926;372;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;44;20210320;GFT 2021 MARSEILLE;50;200;4 Nages;Series;7,47;139,52;0,6;0,6;0,86;3
927;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;44;20210320;GFT 2021 MARSEILLE;50;200;4 Nages;Series;7,44;135;0,6;0,6;0,85;4
928;368;Rébecca;GENSANE;f;20040101;FRA;LYON NATATION METROPOLE;44;20210320;GFT 2021 MARSEILLE;50;200;4 Nages;Series;7,43;142,22;0,6;0,6;0,9;2
929;374;Meghan;FROUIN;f;20010101;FRA;STADE FRANÇAIS O COURBEVOIE;44;20210320;GFT 2021 MARSEILLE;50;200;4 Nages;Series;7,68;143,3;0,6;0,6;0,97;7
930;346;Hadrien;SALVAN;m;19970101;FRA;STADE DE VANVES;45;20210320;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;7,15;109,33;0,6;0,6;0,91;7
931;29;Enzo;TESIC;m;20000101;FRA;AMIENS METROPOLE NAT.;45;20210320;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;8,99;107,94;0,6;0,6;0,98;6
932;1;Jonathan;ATSU;m;19960101;FRA;DAUPHINS TOULOUSE OEC;45;20210320;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;11,34;109,4;0,6;0,6;0,97;5
933;32;Assia;TOUATI;f;19950101;FRA;DAUPHINS TOULOUSE OEC;46;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;14,59;121,13;0,6;0,6;0,95;3
934;8;Oceane;CARNEZ;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;46;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;6,1;122,65;0,6;0,6;0,85;2
935;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;46;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;6,09;119,59;0,6;0,6;0,89;4
936;12;Margaux;FABRE;f;19920101;FRA;CANET 66 NATATION;46;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;10,07;120,68;0,6;0,6;0,89;5
937;30;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;46;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;7,49;123,73;0,7;0,7;1,02;7
938;30;Lucile;TESSARIOL;f;20040101;FRA;SA MÉRIGNAC;46;20210321;GFT 2021 MARSEILLE;50;200;Nage Libre;Series;8,65;122,8;0,7;0,7;1;2
939;415;Guillaume;ROUX;m;20010101;FRA;CANET 66 NATATION;47;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Series;15,64;233,55;0,6;0,6;0,85;2
940;17;Damien;JOLY;m;19920101;FRA;MONTPELLIER METROPOLE NATATION;47;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Series;11,16;232,31;0,6;0,6;0,93;2
941;414;Thomas;FARGEOT;m;20010101;FRA;DAUPHINS TOULOUSE OEC;47;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Series;4,64;234,71;0,6;0,6;0,99;8
942;6;Joris;BOUCHAUT;m;19950101;FRA;DAUPHINS TOULOUSE OEC;47;20210321;GFT 2021 MARSEILLE;50;400;Nage Libre;Series;6,43;228,88;0,6;0,6;1,02;5
943;4;Clément;BIDARD;m;20010101;FRA;MULHOUSE ON;51;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Series;10,65;262,1;0,6;0,6;0,98;3
944;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;51;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Series;10,64;262,59;0,6;0,6;0,89;4
945;21;Emilien;MATTENET;m;20000101;FRA;CHARLEVILLE-MÉZIÈRES NATATION;51;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Series;8;257,9;0,6;0,6;0,88;5
946;417;Tom;REMY;m;20020101;FRA;CHARLEVILLE-MÉZIÈRES NATATION;51;20210320;GFT 2021 MARSEILLE;50;400;4 Nages;Series;16,33;268,32;0,6;0,6;0,9;2
947;372;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;52;20210319;GFT 2021 MARSEILLE;50;400;4 Nages;Series;6,32;288,56;0,6;0,6;0,87;3
948;372;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;53;20210319;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;13,73;286,46;0,6;0,6;0,91;4
949;418;Paul;ALVES TORRES;m;20030101;FRA;CN MARSEILLE;54;20140101;GFT 2021 MARSEILLE;50;400;4 Nages;Finale;0;-1;-1;-1;-1;-1
950;333;Clara;LE BRIS;f;20030101;FRA;CN BREST;4;20210205;GFT 2021 NICE;50;50;Nage Libre;Series;6,33;26,35;0,6;0,6;0,8;1
951;20;Anouchka;MARTIN;f;19930101;FRA;CN MARSEILLE;4;20210205;GFT 2021 NICE;50;50;Nage Libre;Series;6,33;25,8;0,6;0,6;0,91;3
952;5;Charlotte;BONNET;f;19950101;FRA;OLYMPIC NICE NATATION;4;20210205;GFT 2021 NICE;50;50;Nage Libre;Series;6,34;25,29;0,6;0,6;0,85;4
953;15;Mélanie;HENIQUE;f;19920101;FRA;CN MARSEILLE;4;20210205;GFT 2021 NICE;50;50;Nage Libre;Series;8,47;25,27;0,6;0,6;0,95;4
954;24;Lison;NOWACZYK;f;20030101;FRA;STADE BÉTHUNE PÉLICAN CLUB;4;20210205;GFT 2021 NICE;50;50;Nage Libre;Series;8,55;25,77;0,6;0,6;0,79;3
955;339;Carl;AITKACI;m;20010101;FRA;HAUTS-DE-SEINE;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;11,07;28,74;0,6;0,6;0,96;4
956;334;Melvin;MAILLOT;m;19920101;FRA;HAUTS-DE-SEINE;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;11,05;29,07;0,6;0,6;0,98;3
957;7;Theo;BUSSIERE;m;19950101;FRA;CN MARSEILLE;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;2,38;28,25;0,6;0,6;0,94;4
958;335;Thibaut;CAPITAINE;m;19930101;FRA;CERGY PONTOISE NATATION;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;2,4;29,44;0,6;0,6;0,95;5
959;33;Antoine;VIQUERAT;m;19980101;FRA;DAUPHINS TOULOUSE OEC;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;8,64;28,6;0,6;0,6;0,98;4
960;338;Julien;VALOUR;m;20010101;FRA;CN MARSEILLE;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;8,65;28,8;0,6;0,6;0,92;5
961;10;Justine;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;7,16;32,12;0,6;0,6;0,78;3
962;377;Fanny;DEBERGHES;f;19940101;FRA;AAS SARCELLES NATATION 95;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;7,13;32,63;0,6;0,6;0,94;5
963;374;Meghan;FROUIN;f;20010101;FRA;HAUTS-DE-SEINE;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;10,4;32,61;0,6;0,6;0,97;2
964;11;Cyrielle;DUHAMEL;f;20000101;FRA;STADE BÉTHUNE PÉLICAN CLUB;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;10,41;32,43;0,6;0,6;0,89;3
965;336;Marcus;SAINTON;m;20020101;FRA;AS MONACO NATATION;5;20210205;GFT 2021 NICE;50;50;Brasse;Series;8,62;29;0,6;0,6;0,97;6
966;14;Maxime;GROUSSET;m;19990101;FRA;AMIENS METROPOLE NAT.;6;20210205;GFT 2021 NICE;50;50;Papillon;Series;10,28;23,31;0,6;0,6;0,91;4
967;361;Sergueï;COMTE;m;20000101;FRA;RC BRON DÉCINES NATATION;6;20210205;GFT 2021 NICE;50;50;Papillon;Series;8,68;24,35;0,6;0,6;0,99;5
968;337;Meven;GRANDJEAN;m;20000101;FRA;OLYMPIC NICE NATATION;6;20210205;GFT 2021 NICE;50;50;Papillon;Series;8,27;24,54;0,6;0,6;0,87;2
969;367;Thomas;PIRON;m;20000101;FRA;LYON NATATION METROPOLE;6;20210205;GFT 2021 NICE;50;50;Papillon;Series;8,25;24,45;0,6;0,6;0,9;6
970;3;Julien;BEROL;m;20010101;FRA;CN MARSEILLE;6;20210205;GFT 2021 NICE;50;50;Papillon;Series;8,62;24,38;0,6;0,6;0,96;7
971;19;Léon;MARCHAND;m;20020101;FRA;DAUPHINS TOULOUSE OEC;7;20210205;GFT 2021 NICE;50;400;4 Nages;Series;7,65;260,34;0,6;0,6;0,92;5
972;372;Camille;TISSANDIE;f;20040101;FRA;CASTRES SPORTS NAUTIQUES;7;20210205;GFT 2021 NICE;50;400;4 Nages;Series;5,49;297,11;0,6;0,6;0,9;5
973;338;Krystyna;PANCHISHKO;f;19980101;UKR;UKRAINE;7;20210205;GFT 2021 NICE;50;400;4 Nages;Series;5,52;299,5;0,6;0,6;0,91;7
974;339;Lou-Anne;BARNIET;f;20020101;FRA;SAINT-RAPHAEL NATATION;7;20210205;GFT 2021 NICE;50;400;4 Nages;Series;1,14;303,92;0,6;0,6;0,81;7
975;333;Pauline;MAHIEU;f;19990101;FRA;CANET 66 NATATION;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,17;62,89;0,5;0,5;0,56;2
976;9;Mathilde;CINI;f;19940101;FRA;VALENCE TRIATHLON;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,13;62,06;0,5;0,5;0,66;4
977;23;Yohann;NDOYE BROUARD;m;20000101;FRA;DAUPHINS D'ANNECY;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,57;53,6;0,5;0,5;0,59;4
978;335;Paul-Gabriel;BEDEL;m;19940101;FRA;CN MARSEILLE;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,57;56,05;0,5;0,5;0,72;1
979;26;Maxence;ORANGE;m;19980101;FRA;NANTES NATATION;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,61;54,47;0,5;0,5;0,66;2
980;38;Apostolos;CHRISTOU;m;19960101;GRE;GRÈCE;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,58;53,99;0,5;0,5;0,63;3
981;340;Anna;EGOROVA;f;19980101;RUS;HAUTS-DE-SEINE;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,13;62,72;0,5;0,5;0,56;1
982;341;Theodora;DRAKOU;f;19920101;GRE;GRÈCE;8;20210205;GFT 2021 NICE;50;100;Dos;Finale;8,08;62,85;0,5;0,5;0,64;3
983;341;Lucie;DELMAS;f;20050101;FRA;CNO ST-GERMAIN-EN-LAYE;9;20210205;GFT 2021 NICE;50;100;Papillon;Finale;8,6;61,08;0,6;0,6;0,89;1
984;8;Oceane;CARNEZ;f;20020101;FRA;STADE BÉTHUNE PÉLICAN CLUB;9;20210205;GFT 2021 NICE;50;100;Papillon;Finale;8,48;61,66;0,6;0,6;0,81;3
985;393;Lilou;RESSENCOURT;f;20030101;FRA;OLYMPIC NICE NATATION;9;20210205;GFT 2021 NICE;50;100;Papillon;Finale;8,48;59,96;0,6;0,6;0,94;4
986;342;Aurora;PETRONIO;f;19980101;ITA;RARI NANTES TORINO;9;20210205;GFT 2021 NICE;50;100;Papillon;Finale;8,44;61,76;0,6;0,6;0,91;2
987;343;Marina;JEHL;f;20010101;FRA;CANET 66 NATATION;10;20210204;GFT 2021 NICE;50;100;Papillon;Finale;12,18;62,23;0,6;0,6;0,99;7
988;201;Anna;NTOUNTOUNAKI;f;19950101;GRE;GRÈCE;10;20210204;GFT 2021 NICE;50;100;Papillon;Finale;2,53;57,86;0,6;0,6;0,88;5
989;290;Katinka;HOSSZU;f;19890101;HUN;HONGRIE;10;20210204;GFT 2021 NICE;50;100;Papillon;Finale;2,59;61,44;0,6;0,6;0,92;6
990;344;Marie;BROCKHAUS;f;19980101;GER;SV NIKAR HEIDELBERG;10;20210204;GFT 2021 NICE;50;100;Papillon;Finale;2,54;61,5;0,6;0,6;0,86;7
991;345;Elise;TANIS;f;20020101;NED;PAYS-BAS;10;20210204;GFT 2021 NICE;50;100;Papillon;Finale;2,61;62,32;0,6;0,6;0,83;8
992;375;Camille;DAUBA;f;19970101;FRA;CN SARREGUEMINES;11;20210205;GFT 2021 NICE;50;200;4 Nages;Finale;9,15;134,4;0,6;0,6;0,87;3
993;220;Roman;MITYUKOV;m;20000101;SUI;GENÈVE NATATION 1885;11;20210205;GFT 2021 NICE;50;200;4 Nages;Finale;2,57;120,34;0,6;0,6;0,96;5
994;365;Jaouad;SYOUD;m;19990101;ALG;OLYMPIC NICE NATATION;11;20210205;GFT 2021 NICE;50;200;4 Nages;Finale;2,63;122,82;0,6;0,6;0,93;6
