id;idAnalyse;temps;distance
385;11;7.57;17.19202899
386;11;8.13;18.20652174
387;11;8.67;19.18478261
388;11;9.25;20.23550725
389;11;9.78;21.19565217
390;11;10.33;22.19202899
391;11;10.89;23.20652174
392;11;11.5;24.3115942
393;11;12.12;25.41450777
394;11;12.71;26.43350604
395;11;13.21;27.2970639
396;11;13.79;28.29879102
397;11;14.38;29.31778929
398;11;14.98;30.35405872
399;11;15.53;31.30397237
400;11;16.17;32.40932642
401;11;16.75;33.41105354
402;11;17.33;34.41278066
403;11;17.91;35.41450777
404;11;18.49;36.41623489
405;11;19.09;37.45250432
406;11;19.67;38.45423143
407;11;20.27;39.49050086
408;11;20.94;40.64766839
409;11;21.47;41.56303972
410;11;22.11;42.66839378
411;11;22.7;43.68739206
412;11;23.36;44.82728843
413;11;23.92;45.76666667
414;11;24.58;46.86666667
415;11;25.19;47.88333333
416;11;29.86;57.25490196
417;11;30.38;58.10457516
418;11;31;59.11764706
419;11;31.56;60.03267974
420;11;32.17;61.02941176
421;11;32.7;61.89542484
422;11;33.34;62.94117647
423;11;33.86;63.79084967
424;11;34.5;64.83660131
425;11;35;65.68259386
426;11;35.68;66.84300341
427;11;36.21;67.74744027
428;11;36.81;68.77133106
429;11;37.37;69.72696246
430;11;37.94;70.6996587
431;11;38.49;71.63822526
432;11;39.12;72.71331058
433;11;39.64;73.60068259
434;11;40.28;74.69283276
435;11;40.87;75.68791946
436;11;41.4;76.57718121
437;11;41.92;77.44966443
438;11;42.53;78.47315436
439;11;43.15;79.51342282
440;11;43.75;80.52013423
441;11;44.28;81.40939597
442;11;44.89;82.43288591
443;11;45.49;83.43959732
444;11;46.08;84.4295302
445;11;46.62;85.33557047
446;11;47.21;86.32550336
447;11;47.8;87.31543624
448;11;48.38;88.2885906
449;11;48.87;89.11073826
450;11;49.48;90.13422819
451;11;50.12;91.20805369
452;11;50.68;92.14765101
453;11;51.24;93.08724832
454;11;51.88;94.16107383
455;11;52.44;95.11152416
456;11;53.04;96.2267658
457;11;53.59;97.24907063
458;11;54.22;98.42007435
459;11;54.82;99.53531599
460;5;6.09;13.49335303
461;5;7.42;16.00619195
462;5;8.62;17.86377709
463;5;9.86;19.78328173
464;5;11.05;21.625387
465;5;12.24;23.46749226
466;5;13.33;25.15948963
467;5;14.64;27.24880383
468;5;15.88;29.22647528
469;5;17.12;31.20414673
470;5;18.35;33.16586922
471;5;19.55;35.07974482
472;5;20.7;36.9138756
473;5;21.95;38.90749601
474;5;23.21;40.91706539
475;5;24.4;42.81499203
476;5;25.55;44.64912281
477;5;26.89;46.74454829
478;5;28.18;48.75389408
479;5;35.18;60.62865497
480;5;36.46;62.5
481;5;37.54;64.07894737
482;5;38.87;66.04477612
483;5;40.13;67.92537313
484;5;41.29;69.65671642
485;5;42.54;71.52238806
486;5;43.66;73.19402985
487;5;44.61;74.6119403
488;5;45.93;76.57738095
489;5;46.95;78.0952381
490;5;48.02;79.6875
491;5;49.1;81.29464286
492;5;50.18;82.90178571
493;5;51.34;84.62797619
494;5;52.4;86.20535714
495;5;53.43;87.73809524
496;5;54.52;89.36011905
497;5;55.62;90.99702381
498;5;56.76;92.69345238
499;5;57.81;94.25595238
500;5;59.09;96.26213592
501;5;60.23;98.10679612
502;6;7.06;15.79113924
503;6;8.53;18.11708861
504;6;9.88;20.25316456
505;6;11.21;22.35759494
506;6;12.36;24.17721519
507;6;13.66;26.23613312
508;6;15.07;28.47068146
509;6;16.35;30.49920761
510;6;17.71;32.65451664
511;6;19.08;34.82567353
512;6;20.41;36.93343899
513;6;21.8;39.1362916
514;6;23.15;41.27575277
515;6;24.5;43.41521395
516;6;25.74;45.4137931
517;6;27.06;47.68965517
518;6;28.07;49.43103448
519;6;35.24;61.1971831
520;6;36.48;62.94366197
521;6;37.76;64.74647887
522;6;39.18;66.91358025
523;6;40.4;68.7962963
524;6;41.59;70.63271605
525;6;42.91;72.66975309
526;6;44.04;74.41358025
527;6;45.41;76.44104803
528;6;46.64;78.23144105
529;6;47.79;79.90538574
530;6;48.94;81.57933042
531;6;50.11;83.28238719
532;6;51.2;84.86899563
533;6;52.47;86.71761281
534;6;53.67;88.4643377
535;6;54.84;90.16739447
536;6;56.06;91.94323144
537;6;57.31;93.76273654
538;6;58.46;95.4587156
539;6;59.64;97.26299694
540;6;60.78;99.00611621
541;12;4.61;10.70433437
542;12;5.18;12.02786378
543;12;5.92;13.74613003
544;12;6.58;15.21352313
545;12;7.37;16.61921708
546;12;7.96;17.66903915
547;12;8.75;19.0747331
548;12;9.34;20.12455516
549;12;10.17;21.60142349
550;12;10.8;22.72241993
551;12;11.62;24.18149466
552;12;12.36;25.47945205
553;12;13.09;26.72945205
554;12;13.71;27.79109589
555;12;14.54;29.21232877
556;12;15.17;30.29109589
557;12;16;31.71232877
558;12;16.59;32.72260274
559;12;17.48;34.24657534
560;12;18.11;35.32534247
561;12;18.95;36.76369863
562;12;19.59;37.85958904
563;12;20.56;39.52054795
564;12;21.13;40.49657534
565;12;21.96;41.91780822
566;12;22.57;42.96232877
567;12;23.54;44.62328767
568;12;24.26;45.79872204
569;12;25;46.98083067
570;12;25.6;47.93929712
571;12;30.18;57.84768212
572;12;31;59.20529801
573;12;31.59;60.18211921
574;12;32.41;61.5397351
575;12;33.12;62.71523179
576;12;33.95;64.08940397
577;12;34.59;65.14900662
578;12;35.46;66.58940397
579;12;36.1;67.64900662
580;12;36.98;69.10596026
581;12;37.66;70.23178808
582;12;38.47;71.57284768
583;12;39.21;72.79801325
584;12;40.1;74.27152318
585;12;40.94;75.66889632
586;12;41.66;76.8729097
587;12;42.33;77.99331104
588;12;43.16;79.3812709
589;12;43.81;80.46822742
590;12;44.71;81.97324415
591;12;45.4;83.1270903
592;12;46.23;84.51505017
593;12;46.95;85.71906355
594;12;47.78;87.10702341
595;12;48.56;88.41137124
596;12;49.34;89.71571906
597;12;50.1;90.98662207
598;12;50.96;92.42474916
599;12;51.7;93.66220736
600;12;52.64;95.21538462
601;12;53.48;96.50769231
602;12;54.4;97.92307692
603;12;58.77;107.1797005
604;12;59.47;108.344426
605;12;60.15;109.4758735
606;12;60.87;110.6738769
607;12;61.55;111.8053245
608;12;62.35;113.1364393
609;12;63.11;114.4009983
610;12;63.92;115.7487521
611;12;64.61;116.8968386
612;12;65.48;118.344426
613;12;66.22;119.5757072
614;12;67.01;120.890183
615;12;67.71;122.0549085
616;12;68.52;123.4026622
617;12;69.3;124.7004992
618;12;70.2;126.1900826
619;12;70.92;127.3801653
620;12;71.71;128.6859504
621;12;72.34;129.7272727
622;12;73.14;131.0495868
623;12;73.9;132.3057851
624;12;74.74;133.6942149
625;12;75.43;134.8347107
626;12;76.24;136.1735537
627;12;76.91;137.2809917
628;12;77.74;138.6528926
629;12;78.51;139.9256198
630;12;79.39;141.3801653
631;12;80.07;142.5041322
632;12;80.98;144.0082645
633;12;81.72;145.2236422
634;12;82.6;146.629393
635;12;83.47;148.0191693
636;12;87.87;157.4317618
637;12;88.69;158.7882548
638;12;89.32;159.8304384
639;12;90.12;161.1538462
640;12;90.77;162.229115
641;12;91.59;163.5856079
642;12;92.24;164.6608768
643;12;93.11;166.1000827
644;12;93.79;167.2249793
645;12;94.59;168.5483871
646;12;95.28;169.6898263
647;12;96.17;171.1621175
648;12;96.9;172.369727
649;12;97.69;173.6765922
650;12;98.49;175
651;12;99.27;176.253012
652;12;99.99;177.4096386
653;12;100.82;178.7429719
654;12;101.51;179.8514056
655;12;102.39;181.2650602
656;12;103.06;182.3413655
657;12;103.92;183.7228916
658;12;104.69;184.9598394
659;12;105.49;186.2449799
660;12;106.26;187.4819277
661;12;107.08;188.7991968
662;12;107.88;190.0843373
663;12;108.6;191.2409639
664;12;109.39;192.5100402
665;12;110.28;193.939759
666;12;111.06;195.1941748
667;12;111.9;196.5533981
668;12;112.7;197.8478964
669;12;117.2;207.4455611
670;12;117.91;208.6348409
671;12;118.53;209.6733668
672;12;119.3;210.9631491
673;12;119.98;212.1021776
674;12;120.83;213.5259631
675;12;121.51;214.6649916
676;12;122.35;216.0720268
677;12;123.06;217.2613065
678;12;123.9;218.6683417
679;12;124.64;219.9078727
680;12;125.49;221.3316583
681;12;126.26;222.6214405
682;12;127.22;224.2294807
683;12;128.06;225.6260297
684;12;128.85;226.9275124
685;12;129.52;228.0313015
686;12;130.34;229.3822076
687;12;131.11;230.6507414
688;12;131.93;232.0016474
689;12;132.65;233.1878089
690;12;133.5;234.5881384
691;12;134.3;235.9060956
692;12;135.15;237.306425
693;12;135.94;238.6079077
694;12;136.82;240.0576606
695;12;137.62;241.3756178
696;12;138.46;242.7594728
697;12;139.34;244.2092257
698;12;140.22;245.625
699;12;140.98;246.8125
700;12;141.84;248.15625
701;12;146.38;257.823726
702;12;147.12;259.0601504
703;12;147.68;259.9958229
704;12;148.55;261.449457
705;12;149.2;262.5355054
706;12;150.03;263.9223058
707;12;150.74;265.1086048
708;12;151.51;266.3951546
709;12;152.24;267.6148705
710;12;153.11;269.0685046
711;12;153.87;270.3383459
712;12;154.6;271.5580618
713;12;155.31;272.7443609
714;12;156.3;274.3984962
715;12;157.13;275.7654723
716;12;157.81;276.8729642
717;12;158.55;278.0781759
718;12;159.35;279.3811075
719;12;160.07;280.5537459
720;12;160.96;282.0032573
721;12;161.68;283.1758958
722;12;162.52;284.5439739
723;12;163.25;285.732899
724;12;164.09;287.1009772
725;12;164.85;288.3387622
726;12;165.66;289.6579805
727;12;166.49;291.009772
728;12;167.34;292.3941368
729;12;168.13;293.6807818
730;12;169.1;295.2402402
731;12;169.92;296.4714715
732;12;170.9;297.9429429
733;12;175.41;307.2937294
734;12;176.11;308.4488449
735;12;176.65;309.339934
736;12;177.42;310.6105611
737;12;178.02;311.6006601
738;12;178.91;313.0693069
739;12;179.54;314.1089109
740;12;180.41;315.5445545
741;12;181.15;316.7656766
742;12;181.99;318.1518152
743;12;182.71;319.339934
744;12;183.53;320.6930693
745;12;184.23;321.8481848
746;12;185.05;323.2013201
747;12;185.86;324.5379538
748;12;186.7;325.9127954
749;12;187.35;326.9722901
750;12;188.18;328.3251834
751;12;188.84;329.400978
752;12;189.76;330.9005705
753;12;190.42;331.9763651
754;12;191.27;333.3618582
755;12;191.99;334.5354523
756;12;192.82;335.8883456
757;12;193.53;337.0456398
758;12;194.34;338.3659332
759;12;195.08;339.5721271
760;12;195.92;340.9413203
761;12;196.66;342.1475143
762;12;197.6;343.6797066
763;12;198.38;344.9511002
764;12;199.3;346.3993711
765;12;200.13;347.7044025
766;12;204.6;357.0930233
767;12;205.34;358.3222591
768;12;205.87;359.2026578
769;12;206.58;360.3820598
770;12;207.19;361.3953488
771;12;207.92;362.6079734
772;12;208.61;363.7541528
773;12;209.39;365.0498339
774;12;210.13;366.2790698
775;12;210.93;367.6079734
776;12;211.59;368.7043189
777;12;212.32;369.9169435
778;12;213.04;371.1129568
779;12;213.8;372.3754153
780;12;214.56;373.6378738
781;12;215.26;374.8006645
782;12;216.02;376.0355987
783;12;216.72;377.1682848
784;12;217.36;378.2038835
785;12;218.08;379.368932
786;12;218.68;380.3398058
787;12;219.4;381.5048544
788;12;219.95;382.394822
789;12;220.78;383.7378641
790;12;221.41;384.7572816
791;12;222.13;385.9223301
792;12;222.77;386.9579288
793;12;223.47;388.0906149
794;12;224.15;389.1909385
795;12;224.94;390.4692557
796;12;225.61;391.5533981
797;12;226.38;392.7993528
798;12;227.14;394.0291262
799;12;227.98;395.4379562
800;12;228.56;396.4963504
801;12;229.34;397.919708
802;12;230;399.1240876
803;4;5.93;14.51060359
804;4;6.37;15.46875
805;4;6.94;16.58203125
806;4;7.45;17.578125
807;4;7.94;18.53515625
808;4;8.44;19.51171875
809;4;8.95;20.5078125
810;4;9.4;21.38671875
811;4;9.91;22.3828125
